Economic power;NEO nominee split;Economic nominee split;Total consensus nodes; Economic Node NEO Support
0.85714287;1;54;7;1.5000001E7
0.85714287;1;55;7;1.5000001E7
0.85714287;1;56;7;1.5000001E7
0.85714287;1;57;7;1.5000001E7
0.85714287;1;58;7;1.5000001E7
0.85714287;1;59;7;1.5000001E7
0.85714287;1;60;7;1.5000001E7
0.85714287;1;61;7;1.5000001E7
0.85714287;1;62;7;1.5000001E7
0.85714287;1;63;7;1.5000001E7
0.85714287;1;64;7;1.5000001E7
0.85714287;1;65;7;1.5000001E7
0.85714287;1;66;7;1.5000001E7
0.85714287;1;67;7;1.5000001E7
0.85714287;1;68;7;1.5000001E7
0.85714287;1;69;7;1.5000001E7
0.85714287;1;70;7;1.5000001E7
0.85714287;1;71;7;1.5000001E7
0.85714287;1;72;7;1.5000001E7
0.85714287;1;73;7;1.5000001E7
0.85714287;1;74;7;1.5000001E7
0.85714287;1;75;7;1.5000001E7
0.85714287;1;76;7;1.5000001E7
0.85714287;1;77;7;1.5000001E7
0.85714287;1;78;7;1.5000001E7
0.85714287;1;79;7;1.5000001E7
0.85714287;1;80;7;1.5000001E7
0.85714287;1;81;7;1.5000001E7
0.85714287;1;82;7;1.5000001E7
0.85714287;1;83;7;1.5000001E7
0.85714287;1;84;7;1.5000001E7
0.85714287;1;85;7;1.5000001E7
0.85714287;1;86;7;1.5000001E7
0.85714287;1;87;7;1.5000001E7
0.85714287;1;88;7;1.5000001E7
0.85714287;1;89;7;1.5000001E7
0.85714287;1;90;7;1.5000001E7
0.85714287;1;91;7;1.5000001E7
0.85714287;1;92;7;1.5000001E7
0.85714287;1;93;7;1.5000001E7
0.85714287;1;94;7;1.5000001E7
0.85714287;1;95;7;1.5000001E7
0.85714287;1;96;7;1.5000001E7
0.85714287;1;97;7;1.5000001E7
0.85714287;1;98;7;1.5000001E7
0.85714287;1;99;7;1.5000001E7
0.85714287;1;100;7;1.5000001E7
0.85714287;1;101;7;1.5000001E7
0.85714287;1;102;7;1.5000001E7
0.85714287;1;103;7;1.5000001E7
0.85714287;1;104;7;1.5000001E7
0.85714287;1;105;7;1.5000001E7
0.85714287;1;106;7;1.5000001E7
0.85714287;1;107;7;1.5000001E7
0.85714287;1;108;7;1.5000001E7
0.85714287;1;109;7;1.5000001E7
0.85714287;1;110;7;1.5000001E7
0.85714287;1;111;7;1.5000001E7
0.85714287;1;112;7;1.5000001E7
0.85714287;1;113;7;1.5000001E7
0.85714287;1;114;7;1.5000001E7
0.85714287;1;115;7;1.5000001E7
0.85714287;1;116;7;1.5000001E7
0.85714287;1;117;7;1.5000001E7
0.85714287;1;118;7;1.5000001E7
0.85714287;1;119;7;1.5000001E7
0.85714287;1;120;7;1.5000001E7
0.85714287;1;121;7;1.5000001E7
0.85714287;1;122;7;1.5000001E7
0.85714287;1;123;7;1.5000001E7
0.85714287;1;124;7;1.5000001E7
0.85714287;1;125;7;1.5000001E7
0.85714287;1;126;7;1.5000001E7
0.85714287;1;127;7;1.5000001E7
0.85714287;1;128;7;1.5000001E7
0.85714287;1;129;7;1.5000001E7
0.85714287;1;130;7;1.5000001E7
0.85714287;1;131;7;1.5000001E7
0.85714287;1;132;7;1.5000001E7
0.85714287;1;133;7;1.5000001E7
0.85714287;1;134;7;1.5000001E7
0.85714287;1;135;7;1.5000001E7
0.85714287;1;136;7;1.5000001E7
0.85714287;1;137;7;1.5000001E7
0.85714287;1;138;7;1.5000001E7
0.85714287;1;139;7;1.5000001E7
0.85714287;1;140;7;1.5000001E7
0.85714287;1;141;7;1.5000001E7
0.85714287;1;142;7;1.5000001E7
0.85714287;1;143;7;1.5000001E7
0.85714287;1;144;7;1.5000001E7
0.85714287;1;145;7;1.5000001E7
0.85714287;1;146;7;1.5000001E7
0.85714287;1;147;7;1.5000001E7
0.85714287;1;148;7;1.5000001E7
0.85714287;1;149;7;1.5000001E7
0.85714287;1;150;7;1.5000001E7
0.85714287;1;151;7;1.5000001E7
0.85714287;1;152;7;1.5000001E7
0.85714287;1;153;7;1.5000001E7
0.85714287;1;154;7;1.5000001E7
0.85714287;1;155;7;1.5000001E7
0.875;1;156;8;1.5000001E7
0.875;1;157;8;1.5000001E7
0.875;1;158;8;1.5000001E7
0.875;1;159;8;1.5000001E7
0.875;1;160;8;1.5000001E7
0.875;1;161;8;1.5000001E7
0.875;1;162;8;1.5000001E7
0.875;1;163;8;1.5000001E7
0.875;1;164;8;1.5000001E7
0.875;1;165;8;1.5000001E7
0.875;1;166;8;1.5000001E7
0.875;1;167;8;1.5000001E7
0.875;1;168;8;1.5000001E7
0.875;1;169;8;1.5000001E7
0.875;1;170;8;1.5000001E7
0.875;1;171;8;1.5000001E7
0.875;1;172;8;1.5000001E7
0.875;1;173;8;1.5000001E7
0.875;1;174;8;1.5000001E7
0.875;1;175;8;1.5000001E7
0.875;1;176;8;1.5000001E7
0.875;1;177;8;1.5000001E7
0.8888889;1;178;9;1.5000001E7
0.8888889;1;179;9;1.5000001E7
0.8888889;1;180;9;1.5000001E7
0.8888889;1;181;9;1.5000001E7
0.8888889;1;182;9;1.5000001E7
0.8888889;1;183;9;1.5000001E7
0.8888889;1;184;9;1.5000001E7
0.8888889;1;185;9;1.5000001E7
0.8888889;1;186;9;1.5000001E7
0.8888889;1;187;9;1.5000001E7
0.8888889;1;188;9;1.5000001E7
0.8888889;1;189;9;1.5000001E7
0.8888889;1;190;9;1.5000001E7
0.8888889;1;191;9;1.5000001E7
0.8888889;1;192;9;1.5000001E7
0.8888889;1;193;9;1.5000001E7
0.8888889;1;194;9;1.5000001E7
0.8888889;1;195;9;1.5000001E7
0.8888889;1;196;9;1.5000001E7
0.8888889;1;197;9;1.5000001E7
0.8888889;1;198;9;1.5000001E7
0.8888889;1;199;9;1.5000001E7
0.8888889;1;200;9;1.5000001E7
0.9;1;201;10;1.5000001E7
0.9;1;202;10;1.5000001E7
0.9;1;203;10;1.5000001E7
0.9;1;204;10;1.5000001E7
0.9;1;205;10;1.5000001E7
0.9;1;206;10;1.5000001E7
0.9;1;207;10;1.5000001E7
0.9;1;208;10;1.5000001E7
0.9;1;209;10;1.5000001E7
0.9;1;210;10;1.5000001E7
0.9;1;211;10;1.5000001E7
0.9;1;212;10;1.5000001E7
0.9;1;213;10;1.5000001E7
0.9;1;214;10;1.5000001E7
0.9;1;215;10;1.5000001E7
0.9;1;216;10;1.5000001E7
0.9;1;217;10;1.5000001E7
0.9;1;218;10;1.5000001E7
0.9;1;219;10;1.5000001E7
0.9;1;220;10;1.5000001E7
0.9;1;221;10;1.5000001E7
0.9;1;222;10;1.5000001E7
0.9;1;223;10;1.5000001E7
0.90909094;1;224;11;1.5000001E7
0.90909094;1;225;11;1.5000001E7
0.90909094;1;226;11;1.5000001E7
0.90909094;1;227;11;1.5000001E7
0.90909094;1;228;11;1.5000001E7
0.90909094;1;229;11;1.5000001E7
0.90909094;1;230;11;1.5000001E7
0.90909094;1;231;11;1.5000001E7
0.90909094;1;232;11;1.5000001E7
0.90909094;1;233;11;1.5000001E7
0.90909094;1;234;11;1.5000001E7
0.90909094;1;235;11;1.5000001E7
0.90909094;1;236;11;1.5000001E7
0.90909094;1;237;11;1.5000001E7
0.90909094;1;238;11;1.5000001E7
0.90909094;1;239;11;1.5000001E7
0.90909094;1;240;11;1.5000001E7
0.90909094;1;241;11;1.5000001E7
0.90909094;1;242;11;1.5000001E7
0.90909094;1;243;11;1.5000001E7
0.90909094;1;244;11;1.5000001E7
0.9166667;1;245;12;1.5000001E7
0.9166667;1;246;12;1.5000001E7
0.9166667;1;247;12;1.5000001E7
0.9166667;1;248;12;1.5000001E7
0.9166667;1;249;12;1.5000001E7
0.9166667;1;250;12;1.5000001E7
0.9166667;1;251;12;1.5000001E7
0.9166667;1;252;12;1.5000001E7
0.9166667;1;253;12;1.5000001E7
0.9166667;1;254;12;1.5000001E7
0.9166667;1;255;12;1.5000001E7
0.9166667;1;256;12;1.5000001E7
0.9166667;1;257;12;1.5000001E7
0.9166667;1;258;12;1.5000001E7
0.9166667;1;259;12;1.5000001E7
0.9166667;1;260;12;1.5000001E7
0.9166667;1;261;12;1.5000001E7
0.9166667;1;262;12;1.5000001E7
0.9166667;1;263;12;1.5000001E7
0.9166667;1;264;12;1.5000001E7
0.9166667;1;265;12;1.5000001E7
0.9230769;1;266;13;1.5000001E7
0.9230769;1;267;13;1.5000001E7
0.9230769;1;268;13;1.5000001E7
0.9230769;1;269;13;1.5000001E7
0.9230769;1;270;13;1.5000001E7
0.9230769;1;271;13;1.5000001E7
0.9230769;1;272;13;1.5000001E7
0.9230769;1;273;13;1.5000001E7
0.9230769;1;274;13;1.5000001E7
0.9230769;1;275;13;1.5000001E7
0.9230769;1;276;13;1.5000001E7
0.9230769;1;277;13;1.5000001E7
0.9230769;1;278;13;1.5000001E7
0.9230769;1;279;13;1.5000001E7
0.9230769;1;280;13;1.5000001E7
0.9230769;1;281;13;1.5000001E7
0.9230769;1;282;13;1.5000001E7
0.9230769;1;283;13;1.5000001E7
0.9230769;1;284;13;1.5000001E7
0.9230769;1;285;13;1.5000001E7
0.9230769;1;286;13;1.5000001E7
0.9230769;1;287;13;1.5000001E7
0.9230769;1;288;13;1.5000001E7
0.9230769;1;289;13;1.5000001E7
0.9285714;1;290;14;1.5000001E7
0.9285714;1;291;14;1.5000001E7
0.9285714;1;292;14;1.5000001E7
0.9285714;1;293;14;1.5000001E7
0.9285714;1;294;14;1.5000001E7
0.9285714;1;295;14;1.5000001E7
0.9285714;1;296;14;1.5000001E7
0.9285714;1;297;14;1.5000001E7
0.9285714;1;298;14;1.5000001E7
0.9285714;1;299;14;1.5000001E7
0.9285714;1;300;14;1.5000001E7
0.14285715;2;1;7;1.5000001E7
0.2857143;2;2;7;1.5000001E7
0.42857143;2;3;7;1.5000001E7
0.5714286;2;4;7;1.5000001E7
0.71428573;2;5;7;1.5000001E7
0.71428573;2;6;7;1.5000001E7
0.71428573;2;7;7;1.5000001E7
0.71428573;2;8;7;1.5000001E7
0.71428573;2;9;7;1.5000001E7
0.71428573;2;10;7;1.5000001E7
0.71428573;2;11;7;1.5000001E7
0.71428573;2;12;7;1.5000001E7
0.71428573;2;13;7;1.5000001E7
0.71428573;2;14;7;1.5000001E7
0.71428573;2;15;7;1.5000001E7
0.71428573;2;16;7;1.5000001E7
0.71428573;2;17;7;1.5000001E7
0.71428573;2;18;7;1.5000001E7
0.71428573;2;19;7;1.5000001E7
0.71428573;2;20;7;1.5000001E7
0.71428573;2;21;7;1.5000001E7
0.71428573;2;22;7;1.5000001E7
0.71428573;2;23;7;1.5000001E7
0.71428573;2;24;7;1.5000001E7
0.71428573;2;25;7;1.5000001E7
0.71428573;2;26;7;1.5000001E7
0.71428573;2;27;7;1.5000001E7
0.71428573;2;28;7;1.5000001E7
0.71428573;2;29;7;1.5000001E7
0.71428573;2;30;7;1.5000001E7
0.71428573;2;31;7;1.5000001E7
0.71428573;2;32;7;1.5000001E7
0.71428573;2;33;7;1.5000001E7
0.71428573;2;34;7;1.5000001E7
0.71428573;2;35;7;1.5000001E7
0.71428573;2;36;7;1.5000001E7
0.71428573;2;37;7;1.5000001E7
0.71428573;2;38;7;1.5000001E7
0.71428573;2;39;7;1.5000001E7
0.71428573;2;40;7;1.5000001E7
0.71428573;2;41;7;1.5000001E7
0.71428573;2;42;7;1.5000001E7
0.71428573;2;43;7;1.5000001E7
0.71428573;2;44;7;1.5000001E7
0.71428573;2;45;7;1.5000001E7
0.71428573;2;46;7;1.5000001E7
0.71428573;2;47;7;1.5000001E7
0.71428573;2;48;7;1.5000001E7
0.71428573;2;49;7;1.5000001E7
0.71428573;2;50;7;1.5000001E7
0.71428573;2;51;7;1.5000001E7
0.71428573;2;52;7;1.5000001E7
0.71428573;2;53;7;1.5000001E7
0.71428573;2;54;7;1.5000001E7
0.71428573;2;55;7;1.5000001E7
0.71428573;2;56;7;1.5000001E7
0.71428573;2;57;7;1.5000001E7
0.71428573;2;58;7;1.5000001E7
0.71428573;2;59;7;1.5000001E7
0.71428573;2;60;7;1.5000001E7
0.71428573;2;61;7;1.5000001E7
0.71428573;2;62;7;1.5000001E7
0.71428573;2;63;7;1.5000001E7
0.71428573;2;64;7;1.5000001E7
0.71428573;2;65;7;1.5000001E7
0.71428573;2;66;7;1.5000001E7
0.71428573;2;67;7;1.5000001E7
0.71428573;2;68;7;1.5000001E7
0.71428573;2;69;7;1.5000001E7
0.71428573;2;70;7;1.5000001E7
0.71428573;2;71;7;1.5000001E7
0.71428573;2;72;7;1.5000001E7
0.71428573;2;73;7;1.5000001E7
0.71428573;2;74;7;1.5000001E7
0.71428573;2;75;7;1.5000001E7
0.71428573;2;76;7;1.5000001E7
0.71428573;2;77;7;1.5000001E7
0.71428573;2;78;7;1.5000001E7
0.71428573;2;79;7;1.5000001E7
0.71428573;2;80;7;1.5000001E7
0.71428573;2;81;7;1.5000001E7
0.71428573;2;82;7;1.5000001E7
0.71428573;2;83;7;1.5000001E7
0.71428573;2;84;7;1.5000001E7
0.71428573;2;85;7;1.5000001E7
0.71428573;2;86;7;1.5000001E7
0.71428573;2;87;7;1.5000001E7
0.71428573;2;88;7;1.5000001E7
0.71428573;2;89;7;1.5000001E7
0.71428573;2;90;7;1.5000001E7
0.71428573;2;91;7;1.5000001E7
0.71428573;2;92;7;1.5000001E7
0.71428573;2;93;7;1.5000001E7
0.71428573;2;94;7;1.5000001E7
0.71428573;2;95;7;1.5000001E7
0.71428573;2;96;7;1.5000001E7
0.71428573;2;97;7;1.5000001E7
0.71428573;2;98;7;1.5000001E7
0.71428573;2;99;7;1.5000001E7
0.71428573;2;100;7;1.5000001E7
0.71428573;2;101;7;1.5000001E7
0.71428573;2;102;7;1.5000001E7
0.71428573;2;103;7;1.5000001E7
0.71428573;2;104;7;1.5000001E7
0.71428573;2;105;7;1.5000001E7
0.71428573;2;106;7;1.5000001E7
0.71428573;2;107;7;1.5000001E7
0.71428573;2;108;7;1.5000001E7
0.71428573;2;109;7;1.5000001E7
0.71428573;2;110;7;1.5000001E7
0.71428573;2;111;7;1.5000001E7
0.71428573;2;112;7;1.5000001E7
0.71428573;2;113;7;1.5000001E7
0.71428573;2;114;7;1.5000001E7
0.71428573;2;115;7;1.5000001E7
0.71428573;2;116;7;1.5000001E7
0.71428573;2;117;7;1.5000001E7
0.71428573;2;118;7;1.5000001E7
0.71428573;2;119;7;1.5000001E7
0.71428573;2;120;7;1.5000001E7
0.71428573;2;121;7;1.5000001E7
0.71428573;2;122;7;1.5000001E7
0.71428573;2;123;7;1.5000001E7
0.71428573;2;124;7;1.5000001E7
0.71428573;2;125;7;1.5000001E7
0.71428573;2;126;7;1.5000001E7
0.71428573;2;127;7;1.5000001E7
0.71428573;2;128;7;1.5000001E7
0.71428573;2;129;7;1.5000001E7
0.71428573;2;130;7;1.5000001E7
0.71428573;2;131;7;1.5000001E7
0.71428573;2;132;7;1.5000001E7
0.71428573;2;133;7;1.5000001E7
0.71428573;2;134;7;1.5000001E7
0.75;2;135;8;1.5000001E7
0.75;2;136;8;1.5000001E7
0.75;2;137;8;1.5000001E7
0.75;2;138;8;1.5000001E7
0.75;2;139;8;1.5000001E7
0.75;2;140;8;1.5000001E7
0.75;2;141;8;1.5000001E7
0.75;2;142;8;1.5000001E7
0.75;2;143;8;1.5000001E7
0.75;2;144;8;1.5000001E7
0.75;2;145;8;1.5000001E7
0.75;2;146;8;1.5000001E7
0.75;2;147;8;1.5000001E7
0.75;2;148;8;1.5000001E7
0.75;2;149;8;1.5000001E7
0.75;2;150;8;1.5000001E7
0.75;2;151;8;1.5000001E7
0.75;2;152;8;1.5000001E7
0.75;2;153;8;1.5000001E7
0.75;2;154;8;1.5000001E7
0.75;2;155;8;1.5000001E7
0.75;2;156;8;1.5000001E7
0.7777778;2;157;9;1.5000001E7
0.7777778;2;158;9;1.5000001E7
0.7777778;2;159;9;1.5000001E7
0.7777778;2;160;9;1.5000001E7
0.7777778;2;161;9;1.5000001E7
0.7777778;2;162;9;1.5000001E7
0.7777778;2;163;9;1.5000001E7
0.7777778;2;164;9;1.5000001E7
0.7777778;2;165;9;1.5000001E7
0.7777778;2;166;9;1.5000001E7
0.7777778;2;167;9;1.5000001E7
0.7777778;2;168;9;1.5000001E7
0.7777778;2;169;9;1.5000001E7
0.7777778;2;170;9;1.5000001E7
0.7777778;2;171;9;1.5000001E7
0.7777778;2;172;9;1.5000001E7
0.7777778;2;173;9;1.5000001E7
0.7777778;2;174;9;1.5000001E7
0.7777778;2;175;9;1.5000001E7
0.7777778;2;176;9;1.5000001E7
0.7777778;2;177;9;1.5000001E7
0.7777778;2;178;9;1.5000001E7
0.8;2;179;10;1.5000001E7
0.8;2;180;10;1.5000001E7
0.8;2;181;10;1.5000001E7
0.8;2;182;10;1.5000001E7
0.8;2;183;10;1.5000001E7
0.8;2;184;10;1.5000001E7
0.8;2;185;10;1.5000001E7
0.8;2;186;10;1.5000001E7
0.8;2;187;10;1.5000001E7
0.8;2;188;10;1.5000001E7
0.8;2;189;10;1.5000001E7
0.8;2;190;10;1.5000001E7
0.8;2;191;10;1.5000001E7
0.8;2;192;10;1.5000001E7
0.8;2;193;10;1.5000001E7
0.8;2;194;10;1.5000001E7
0.8;2;195;10;1.5000001E7
0.8;2;196;10;1.5000001E7
0.8;2;197;10;1.5000001E7
0.8;2;198;10;1.5000001E7
0.8;2;199;10;1.5000001E7
0.8;2;200;10;1.5000001E7
0.8;2;201;10;1.5000001E7
0.8181818;2;202;11;1.5000001E7
0.8181818;2;203;11;1.5000001E7
0.8181818;2;204;11;1.5000001E7
0.8181818;2;205;11;1.5000001E7
0.8181818;2;206;11;1.5000001E7
0.8181818;2;207;11;1.5000001E7
0.8181818;2;208;11;1.5000001E7
0.8181818;2;209;11;1.5000001E7
0.8181818;2;210;11;1.5000001E7
0.8181818;2;211;11;1.5000001E7
0.8181818;2;212;11;1.5000001E7
0.8181818;2;213;11;1.5000001E7
0.8181818;2;214;11;1.5000001E7
0.8181818;2;215;11;1.5000001E7
0.8181818;2;216;11;1.5000001E7
0.8181818;2;217;11;1.5000001E7
0.8181818;2;218;11;1.5000001E7
0.8181818;2;219;11;1.5000001E7
0.8181818;2;220;11;1.5000001E7
0.8181818;2;221;11;1.5000001E7
0.8181818;2;222;11;1.5000001E7
0.8181818;2;223;11;1.5000001E7
0.8333333;2;224;12;1.5000001E7
0.8333333;2;225;12;1.5000001E7
0.8333333;2;226;12;1.5000001E7
0.8333333;2;227;12;1.5000001E7
0.8333333;2;228;12;1.5000001E7
0.8333333;2;229;12;1.5000001E7
0.8333333;2;230;12;1.5000001E7
0.8333333;2;231;12;1.5000001E7
0.8333333;2;232;12;1.5000001E7
0.8333333;2;233;12;1.5000001E7
0.8333333;2;234;12;1.5000001E7
0.8333333;2;235;12;1.5000001E7
0.8333333;2;236;12;1.5000001E7
0.8333333;2;237;12;1.5000001E7
0.8333333;2;238;12;1.5000001E7
0.8333333;2;239;12;1.5000001E7
0.8333333;2;240;12;1.5000001E7
0.8333333;2;241;12;1.5000001E7
0.8333333;2;242;12;1.5000001E7
0.8333333;2;243;12;1.5000001E7
0.8333333;2;244;12;1.5000001E7
0.84615386;2;245;13;1.5000001E7
0.84615386;2;246;13;1.5000001E7
0.84615386;2;247;13;1.5000001E7
0.84615386;2;248;13;1.5000001E7
0.84615386;2;249;13;1.5000001E7
0.84615386;2;250;13;1.5000001E7
0.84615386;2;251;13;1.5000001E7
0.84615386;2;252;13;1.5000001E7
0.84615386;2;253;13;1.5000001E7
0.84615386;2;254;13;1.5000001E7
0.84615386;2;255;13;1.5000001E7
0.84615386;2;256;13;1.5000001E7
0.84615386;2;257;13;1.5000001E7
0.84615386;2;258;13;1.5000001E7
0.84615386;2;259;13;1.5000001E7
0.84615386;2;260;13;1.5000001E7
0.84615386;2;261;13;1.5000001E7
0.84615386;2;262;13;1.5000001E7
0.84615386;2;263;13;1.5000001E7
0.84615386;2;264;13;1.5000001E7
0.84615386;2;265;13;1.5000001E7
0.84615386;2;266;13;1.5000001E7
0.84615386;2;267;13;1.5000001E7
0.84615386;2;268;13;1.5000001E7
0.85714287;2;269;14;1.5000001E7
0.85714287;2;270;14;1.5000001E7
0.85714287;2;271;14;1.5000001E7
0.85714287;2;272;14;1.5000001E7
0.85714287;2;273;14;1.5000001E7
0.85714287;2;274;14;1.5000001E7
0.85714287;2;275;14;1.5000001E7
0.85714287;2;276;14;1.5000001E7
0.85714287;2;277;14;1.5000001E7
0.85714287;2;278;14;1.5000001E7
0.85714287;2;279;14;1.5000001E7
0.85714287;2;280;14;1.5000001E7
0.85714287;2;281;14;1.5000001E7
0.85714287;2;282;14;1.5000001E7
0.85714287;2;283;14;1.5000001E7
0.85714287;2;284;14;1.5000001E7
0.85714287;2;285;14;1.5000001E7
0.85714287;2;286;14;1.5000001E7
0.85714287;2;287;14;1.5000001E7
0.85714287;2;288;14;1.5000001E7
0.85714287;2;289;14;1.5000001E7
0.8666667;2;290;15;1.5000001E7
0.8666667;2;291;15;1.5000001E7
0.8666667;2;292;15;1.5000001E7
0.8666667;2;293;15;1.5000001E7
0.8666667;2;294;15;1.5000001E7
0.8666667;2;295;15;1.5000001E7
0.8666667;2;296;15;1.5000001E7
0.8666667;2;297;15;1.5000001E7
0.8666667;2;298;15;1.5000001E7
0.8666667;2;299;15;1.5000001E7
0.8666667;2;300;15;1.5000001E7
0.14285715;3;1;7;1.5000001E7
0.2857143;3;2;7;1.5000001E7
0.42857143;3;3;7;1.5000001E7
0.5714286;3;4;7;1.5000001E7
0.5714286;3;5;7;1.5000001E7
0.5714286;3;6;7;1.5000001E7
0.5714286;3;7;7;1.5000001E7
0.5714286;3;8;7;1.5000001E7
0.5714286;3;9;7;1.5000001E7
0.5714286;3;10;7;1.5000001E7
0.5714286;3;11;7;1.5000001E7
0.5714286;3;12;7;1.5000001E7
0.5714286;3;13;7;1.5000001E7
0.5714286;3;14;7;1.5000001E7
0.5714286;3;15;7;1.5000001E7
0.5714286;3;16;7;1.5000001E7
0.5714286;3;17;7;1.5000001E7
0.5714286;3;18;7;1.5000001E7
0.5714286;3;19;7;1.5000001E7
0.5714286;3;20;7;1.5000001E7
0.5714286;3;21;7;1.5000001E7
0.5714286;3;22;7;1.5000001E7
0.5714286;3;23;7;1.5000001E7
0.5714286;3;24;7;1.5000001E7
0.5714286;3;25;7;1.5000001E7
0.5714286;3;26;7;1.5000001E7
0.5714286;3;27;7;1.5000001E7
0.5714286;3;28;7;1.5000001E7
0.5714286;3;29;7;1.5000001E7
0.5714286;3;30;7;1.5000001E7
0.5714286;3;31;7;1.5000001E7
0.5714286;3;32;7;1.5000001E7
0.5714286;3;33;7;1.5000001E7
0.5714286;3;34;7;1.5000001E7
0.5714286;3;35;7;1.5000001E7
0.5714286;3;36;7;1.5000001E7
0.5714286;3;37;7;1.5000001E7
0.5714286;3;38;7;1.5000001E7
0.5714286;3;39;7;1.5000001E7
0.5714286;3;40;7;1.5000001E7
0.5714286;3;41;7;1.5000001E7
0.5714286;3;42;7;1.5000001E7
0.5714286;3;43;7;1.5000001E7
0.5714286;3;44;7;1.5000001E7
0.5714286;3;45;7;1.5000001E7
0.5714286;3;46;7;1.5000001E7
0.5714286;3;47;7;1.5000001E7
0.5714286;3;48;7;1.5000001E7
0.5714286;3;49;7;1.5000001E7
0.5714286;3;50;7;1.5000001E7
0.5714286;3;51;7;1.5000001E7
0.5714286;3;52;7;1.5000001E7
0.5714286;3;53;7;1.5000001E7
0.5714286;3;54;7;1.5000001E7
0.5714286;3;55;7;1.5000001E7
0.5714286;3;56;7;1.5000001E7
0.5714286;3;57;7;1.5000001E7
0.5714286;3;58;7;1.5000001E7
0.5714286;3;59;7;1.5000001E7
0.5714286;3;60;7;1.5000001E7
0.5714286;3;61;7;1.5000001E7
0.5714286;3;62;7;1.5000001E7
0.5714286;3;63;7;1.5000001E7
0.5714286;3;64;7;1.5000001E7
0.5714286;3;65;7;1.5000001E7
0.5714286;3;66;7;1.5000001E7
0.5714286;3;67;7;1.5000001E7
0.5714286;3;68;7;1.5000001E7
0.5714286;3;69;7;1.5000001E7
0.5714286;3;70;7;1.5000001E7
0.5714286;3;71;7;1.5000001E7
0.5714286;3;72;7;1.5000001E7
0.5714286;3;73;7;1.5000001E7
0.5714286;3;74;7;1.5000001E7
0.5714286;3;75;7;1.5000001E7
0.5714286;3;76;7;1.5000001E7
0.5714286;3;77;7;1.5000001E7
0.5714286;3;78;7;1.5000001E7
0.5714286;3;79;7;1.5000001E7
0.5714286;3;80;7;1.5000001E7
0.5714286;3;81;7;1.5000001E7
0.5714286;3;82;7;1.5000001E7
0.5714286;3;83;7;1.5000001E7
0.5714286;3;84;7;1.5000001E7
0.5714286;3;85;7;1.5000001E7
0.5714286;3;86;7;1.5000001E7
0.5714286;3;87;7;1.5000001E7
0.5714286;3;88;7;1.5000001E7
0.5714286;3;89;7;1.5000001E7
0.5714286;3;90;7;1.5000001E7
0.5714286;3;91;7;1.5000001E7
0.5714286;3;92;7;1.5000001E7
0.5714286;3;93;7;1.5000001E7
0.5714286;3;94;7;1.5000001E7
0.5714286;3;95;7;1.5000001E7
0.5714286;3;96;7;1.5000001E7
0.5714286;3;97;7;1.5000001E7
0.5714286;3;98;7;1.5000001E7
0.5714286;3;99;7;1.5000001E7
0.5714286;3;100;7;1.5000001E7
0.5714286;3;101;7;1.5000001E7
0.5714286;3;102;7;1.5000001E7
0.5714286;3;103;7;1.5000001E7
0.5714286;3;104;7;1.5000001E7
