Economic power;NEO nominee split;Economic nominee split;Total consensus nodes; Economic Node NEO Support
0.85714287;1;93;7;2.0E7
0.85714287;1;94;7;2.0E7
0.85714287;1;95;7;2.0E7
0.85714287;1;96;7;2.0E7
0.85714287;1;97;7;2.0E7
0.85714287;1;98;7;2.0E7
0.85714287;1;99;7;2.0E7
0.875;1;100;8;2.0E7
0.875;1;101;8;2.0E7
0.875;1;102;8;2.0E7
0.875;1;103;8;2.0E7
0.875;1;104;8;2.0E7
0.875;1;105;8;2.0E7
0.875;1;106;8;2.0E7
0.875;1;107;8;2.0E7
0.875;1;108;8;2.0E7
0.875;1;109;8;2.0E7
0.875;1;110;8;2.0E7
0.875;1;111;8;2.0E7
0.875;1;112;8;2.0E7
0.875;1;113;8;2.0E7
0.8888889;1;114;9;2.0E7
0.8888889;1;115;9;2.0E7
0.8888889;1;116;9;2.0E7
0.8888889;1;117;9;2.0E7
0.8888889;1;118;9;2.0E7
0.8888889;1;119;9;2.0E7
0.8888889;1;120;9;2.0E7
0.8888889;1;121;9;2.0E7
0.8888889;1;122;9;2.0E7
0.8888889;1;123;9;2.0E7
0.8888889;1;124;9;2.0E7
0.8888889;1;125;9;2.0E7
0.8888889;1;126;9;2.0E7
0.8888889;1;127;9;2.0E7
0.9;1;128;10;2.0E7
0.9;1;129;10;2.0E7
0.9;1;130;10;2.0E7
0.9;1;131;10;2.0E7
0.9;1;132;10;2.0E7
0.9;1;133;10;2.0E7
0.9;1;134;10;2.0E7
0.9;1;135;10;2.0E7
0.9;1;136;10;2.0E7
0.9;1;137;10;2.0E7
0.9;1;138;10;2.0E7
0.9;1;139;10;2.0E7
0.9;1;140;10;2.0E7
0.9;1;141;10;2.0E7
0.90909094;1;142;11;2.0E7
0.90909094;1;143;11;2.0E7
0.90909094;1;144;11;2.0E7
0.90909094;1;145;11;2.0E7
0.90909094;1;146;11;2.0E7
0.90909094;1;147;11;2.0E7
0.90909094;1;148;11;2.0E7
0.90909094;1;149;11;2.0E7
0.90909094;1;150;11;2.0E7
0.90909094;1;151;11;2.0E7
0.90909094;1;152;11;2.0E7
0.90909094;1;153;11;2.0E7
0.90909094;1;154;11;2.0E7
0.90909094;1;155;11;2.0E7
0.9166667;1;156;12;2.0E7
0.9166667;1;157;12;2.0E7
0.9166667;1;158;12;2.0E7
0.9166667;1;159;12;2.0E7
0.9166667;1;160;12;2.0E7
0.9166667;1;161;12;2.0E7
0.9166667;1;162;12;2.0E7
0.9166667;1;163;12;2.0E7
0.9166667;1;164;12;2.0E7
0.9166667;1;165;12;2.0E7
0.9166667;1;166;12;2.0E7
0.9166667;1;167;12;2.0E7
0.9166667;1;168;12;2.0E7
0.9166667;1;169;12;2.0E7
0.9230769;1;170;13;2.0E7
0.9230769;1;171;13;2.0E7
0.9230769;1;172;13;2.0E7
0.9230769;1;173;13;2.0E7
0.9230769;1;174;13;2.0E7
0.9230769;1;175;13;2.0E7
0.9230769;1;176;13;2.0E7
0.9230769;1;177;13;2.0E7
0.9230769;1;178;13;2.0E7
0.9230769;1;179;13;2.0E7
0.9230769;1;180;13;2.0E7
0.9230769;1;181;13;2.0E7
0.9230769;1;182;13;2.0E7
0.9230769;1;183;13;2.0E7
0.9285714;1;184;14;2.0E7
0.9285714;1;185;14;2.0E7
0.9285714;1;186;14;2.0E7
0.9285714;1;187;14;2.0E7
0.9285714;1;188;14;2.0E7
0.9285714;1;189;14;2.0E7
0.9285714;1;190;14;2.0E7
0.9285714;1;191;14;2.0E7
0.9285714;1;192;14;2.0E7
0.9285714;1;193;14;2.0E7
0.9285714;1;194;14;2.0E7
0.9285714;1;195;14;2.0E7
0.9285714;1;196;14;2.0E7
0.9285714;1;197;14;2.0E7
0.93333334;1;198;15;2.0E7
0.93333334;1;199;15;2.0E7
0.93333334;1;200;15;2.0E7
0.93333334;1;201;15;2.0E7
0.93333334;1;202;15;2.0E7
0.93333334;1;203;15;2.0E7
0.93333334;1;204;15;2.0E7
0.93333334;1;205;15;2.0E7
0.93333334;1;206;15;2.0E7
0.93333334;1;207;15;2.0E7
0.93333334;1;208;15;2.0E7
0.93333334;1;209;15;2.0E7
0.93333334;1;210;15;2.0E7
0.93333334;1;211;15;2.0E7
0.9375;1;212;16;2.0E7
0.9375;1;213;16;2.0E7
0.9375;1;214;16;2.0E7
0.9375;1;215;16;2.0E7
0.9375;1;216;16;2.0E7
0.9375;1;217;16;2.0E7
0.9375;1;218;16;2.0E7
0.9375;1;219;16;2.0E7
0.9375;1;220;16;2.0E7
0.9375;1;221;16;2.0E7
0.9375;1;222;16;2.0E7
0.9375;1;223;16;2.0E7
0.9375;1;224;16;2.0E7
0.9375;1;225;16;2.0E7
0.9411765;1;226;17;2.0E7
0.9411765;1;227;17;2.0E7
0.9411765;1;228;17;2.0E7
0.9411765;1;229;17;2.0E7
0.9411765;1;230;17;2.0E7
0.9411765;1;231;17;2.0E7
0.9411765;1;232;17;2.0E7
0.9411765;1;233;17;2.0E7
0.9411765;1;234;17;2.0E7
0.9411765;1;235;17;2.0E7
0.9411765;1;236;17;2.0E7
0.9411765;1;237;17;2.0E7
0.9411765;1;238;17;2.0E7
0.9411765;1;239;17;2.0E7
0.9444444;1;240;18;2.0E7
0.9444444;1;241;18;2.0E7
0.9444444;1;242;18;2.0E7
0.9444444;1;243;18;2.0E7
0.9444444;1;244;18;2.0E7
0.9444444;1;245;18;2.0E7
0.9444444;1;246;18;2.0E7
0.9444444;1;247;18;2.0E7
0.9444444;1;248;18;2.0E7
0.9444444;1;249;18;2.0E7
0.9444444;1;250;18;2.0E7
0.9444444;1;251;18;2.0E7
0.9444444;1;252;18;2.0E7
0.9444444;1;253;18;2.0E7
0.9444444;1;254;18;2.0E7
0.94736844;1;255;19;2.0E7
0.94736844;1;256;19;2.0E7
0.94736844;1;257;19;2.0E7
0.94736844;1;258;19;2.0E7
0.94736844;1;259;19;2.0E7
0.94736844;1;260;19;2.0E7
0.94736844;1;261;19;2.0E7
0.94736844;1;262;19;2.0E7
0.94736844;1;263;19;2.0E7
0.94736844;1;264;19;2.0E7
0.94736844;1;265;19;2.0E7
0.94736844;1;266;19;2.0E7
0.94736844;1;267;19;2.0E7
0.95;1;268;20;2.0E7
0.95;1;269;20;2.0E7
0.95;1;270;20;2.0E7
0.95;1;271;20;2.0E7
0.95;1;272;20;2.0E7
0.95;1;273;20;2.0E7
0.95;1;274;20;2.0E7
0.95;1;275;20;2.0E7
0.95;1;276;20;2.0E7
0.95;1;277;20;2.0E7
0.95;1;278;20;2.0E7
0.95;1;279;20;2.0E7
0.95;1;280;20;2.0E7
0.95;1;281;20;2.0E7
0.95238096;1;282;21;2.0E7
0.95238096;1;283;21;2.0E7
0.95238096;1;284;21;2.0E7
0.95238096;1;285;21;2.0E7
0.95238096;1;286;21;2.0E7
0.95238096;1;287;21;2.0E7
0.95238096;1;288;21;2.0E7
0.95238096;1;289;21;2.0E7
0.95238096;1;290;21;2.0E7
0.95238096;1;291;21;2.0E7
0.95238096;1;292;21;2.0E7
0.95238096;1;293;21;2.0E7
0.95238096;1;294;21;2.0E7
0.95238096;1;295;21;2.0E7
0.95454544;1;296;22;2.0E7
0.95454544;1;297;22;2.0E7
0.95454544;1;298;22;2.0E7
0.95454544;1;299;22;2.0E7
0.95454544;1;300;22;2.0E7
0.14285715;2;1;7;2.0E7
0.2857143;2;2;7;2.0E7
0.42857143;2;3;7;2.0E7
0.5714286;2;4;7;2.0E7
0.71428573;2;5;7;2.0E7
0.71428573;2;6;7;2.0E7
0.71428573;2;7;7;2.0E7
0.71428573;2;8;7;2.0E7
0.71428573;2;9;7;2.0E7
0.71428573;2;10;7;2.0E7
0.71428573;2;11;7;2.0E7
0.71428573;2;12;7;2.0E7
0.71428573;2;13;7;2.0E7
0.71428573;2;14;7;2.0E7
0.71428573;2;15;7;2.0E7
0.71428573;2;16;7;2.0E7
0.71428573;2;17;7;2.0E7
0.71428573;2;18;7;2.0E7
0.71428573;2;19;7;2.0E7
0.71428573;2;20;7;2.0E7
0.71428573;2;21;7;2.0E7
0.71428573;2;22;7;2.0E7
0.71428573;2;23;7;2.0E7
0.71428573;2;24;7;2.0E7
0.71428573;2;25;7;2.0E7
0.71428573;2;26;7;2.0E7
0.71428573;2;27;7;2.0E7
0.71428573;2;28;7;2.0E7
0.71428573;2;29;7;2.0E7
0.71428573;2;30;7;2.0E7
0.71428573;2;31;7;2.0E7
0.71428573;2;32;7;2.0E7
0.71428573;2;33;7;2.0E7
0.71428573;2;34;7;2.0E7
0.71428573;2;35;7;2.0E7
0.71428573;2;36;7;2.0E7
0.71428573;2;37;7;2.0E7
0.71428573;2;38;7;2.0E7
0.71428573;2;39;7;2.0E7
0.71428573;2;40;7;2.0E7
0.71428573;2;41;7;2.0E7
0.71428573;2;42;7;2.0E7
0.71428573;2;43;7;2.0E7
0.71428573;2;44;7;2.0E7
0.71428573;2;45;7;2.0E7
0.71428573;2;46;7;2.0E7
0.71428573;2;47;7;2.0E7
0.71428573;2;48;7;2.0E7
0.71428573;2;49;7;2.0E7
0.71428573;2;50;7;2.0E7
0.71428573;2;51;7;2.0E7
0.71428573;2;52;7;2.0E7
0.71428573;2;53;7;2.0E7
0.71428573;2;54;7;2.0E7
0.71428573;2;55;7;2.0E7
0.71428573;2;56;7;2.0E7
0.71428573;2;57;7;2.0E7
0.71428573;2;58;7;2.0E7
0.71428573;2;59;7;2.0E7
0.71428573;2;60;7;2.0E7
0.71428573;2;61;7;2.0E7
0.71428573;2;62;7;2.0E7
0.71428573;2;63;7;2.0E7
0.71428573;2;64;7;2.0E7
0.71428573;2;65;7;2.0E7
0.71428573;2;66;7;2.0E7
0.71428573;2;67;7;2.0E7
0.71428573;2;68;7;2.0E7
0.71428573;2;69;7;2.0E7
0.71428573;2;70;7;2.0E7
0.71428573;2;71;7;2.0E7
0.71428573;2;72;7;2.0E7
0.71428573;2;73;7;2.0E7
0.71428573;2;74;7;2.0E7
0.71428573;2;75;7;2.0E7
0.71428573;2;76;7;2.0E7
0.71428573;2;77;7;2.0E7
0.71428573;2;78;7;2.0E7
0.71428573;2;79;7;2.0E7
0.71428573;2;80;7;2.0E7
0.71428573;2;81;7;2.0E7
0.71428573;2;82;7;2.0E7
0.71428573;2;83;7;2.0E7
0.71428573;2;84;7;2.0E7
0.71428573;2;85;7;2.0E7
0.71428573;2;86;7;2.0E7
0.75;2;87;8;2.0E7
0.75;2;88;8;2.0E7
0.75;2;89;8;2.0E7
0.75;2;90;8;2.0E7
0.75;2;91;8;2.0E7
0.75;2;92;8;2.0E7
0.75;2;93;8;2.0E7
0.75;2;94;8;2.0E7
0.75;2;95;8;2.0E7
0.75;2;96;8;2.0E7
0.75;2;97;8;2.0E7
0.75;2;98;8;2.0E7
0.75;2;99;8;2.0E7
0.75;2;100;8;2.0E7
0.7777778;2;101;9;2.0E7
0.7777778;2;102;9;2.0E7
0.7777778;2;103;9;2.0E7
0.7777778;2;104;9;2.0E7
0.7777778;2;105;9;2.0E7
0.7777778;2;106;9;2.0E7
0.7777778;2;107;9;2.0E7
0.7777778;2;108;9;2.0E7
0.7777778;2;109;9;2.0E7
0.7777778;2;110;9;2.0E7
0.7777778;2;111;9;2.0E7
0.7777778;2;112;9;2.0E7
0.7777778;2;113;9;2.0E7
0.7777778;2;114;9;2.0E7
0.8;2;115;10;2.0E7
0.8;2;116;10;2.0E7
0.8;2;117;10;2.0E7
0.8;2;118;10;2.0E7
0.8;2;119;10;2.0E7
0.8;2;120;10;2.0E7
0.8;2;121;10;2.0E7
0.8;2;122;10;2.0E7
0.8;2;123;10;2.0E7
0.8;2;124;10;2.0E7
0.8;2;125;10;2.0E7
0.8;2;126;10;2.0E7
0.8;2;127;10;2.0E7
0.8;2;128;10;2.0E7
0.8181818;2;129;11;2.0E7
0.8181818;2;130;11;2.0E7
0.8181818;2;131;11;2.0E7
0.8181818;2;132;11;2.0E7
0.8181818;2;133;11;2.0E7
0.8181818;2;134;11;2.0E7
0.8181818;2;135;11;2.0E7
0.8181818;2;136;11;2.0E7
0.8181818;2;137;11;2.0E7
0.8181818;2;138;11;2.0E7
0.8181818;2;139;11;2.0E7
0.8181818;2;140;11;2.0E7
0.8181818;2;141;11;2.0E7
0.8181818;2;142;11;2.0E7
0.8333333;2;143;12;2.0E7
0.8333333;2;144;12;2.0E7
0.8333333;2;145;12;2.0E7
0.8333333;2;146;12;2.0E7
0.8333333;2;147;12;2.0E7
0.8333333;2;148;12;2.0E7
0.8333333;2;149;12;2.0E7
0.8333333;2;150;12;2.0E7
0.8333333;2;151;12;2.0E7
0.8333333;2;152;12;2.0E7
0.8333333;2;153;12;2.0E7
0.8333333;2;154;12;2.0E7
0.8333333;2;155;12;2.0E7
0.8333333;2;156;12;2.0E7
0.84615386;2;157;13;2.0E7
0.84615386;2;158;13;2.0E7
0.84615386;2;159;13;2.0E7
0.84615386;2;160;13;2.0E7
0.84615386;2;161;13;2.0E7
0.84615386;2;162;13;2.0E7
0.84615386;2;163;13;2.0E7
0.84615386;2;164;13;2.0E7
0.84615386;2;165;13;2.0E7
0.84615386;2;166;13;2.0E7
0.84615386;2;167;13;2.0E7
0.84615386;2;168;13;2.0E7
0.84615386;2;169;13;2.0E7
0.84615386;2;170;13;2.0E7
0.85714287;2;171;14;2.0E7
0.85714287;2;172;14;2.0E7
0.85714287;2;173;14;2.0E7
0.85714287;2;174;14;2.0E7
0.85714287;2;175;14;2.0E7
0.85714287;2;176;14;2.0E7
0.85714287;2;177;14;2.0E7
0.85714287;2;178;14;2.0E7
0.85714287;2;179;14;2.0E7
0.85714287;2;180;14;2.0E7
0.85714287;2;181;14;2.0E7
0.85714287;2;182;14;2.0E7
0.85714287;2;183;14;2.0E7
0.85714287;2;184;14;2.0E7
0.8666667;2;185;15;2.0E7
0.8666667;2;186;15;2.0E7
0.8666667;2;187;15;2.0E7
0.8666667;2;188;15;2.0E7
0.8666667;2;189;15;2.0E7
0.8666667;2;190;15;2.0E7
0.8666667;2;191;15;2.0E7
0.8666667;2;192;15;2.0E7
0.8666667;2;193;15;2.0E7
0.8666667;2;194;15;2.0E7
0.8666667;2;195;15;2.0E7
0.8666667;2;196;15;2.0E7
0.8666667;2;197;15;2.0E7
0.8666667;2;198;15;2.0E7
0.875;2;199;16;2.0E7
0.875;2;200;16;2.0E7
0.875;2;201;16;2.0E7
0.875;2;202;16;2.0E7
0.875;2;203;16;2.0E7
0.875;2;204;16;2.0E7
0.875;2;205;16;2.0E7
0.875;2;206;16;2.0E7
0.875;2;207;16;2.0E7
0.875;2;208;16;2.0E7
0.875;2;209;16;2.0E7
0.875;2;210;16;2.0E7
0.875;2;211;16;2.0E7
0.875;2;212;16;2.0E7
0.88235295;2;213;17;2.0E7
0.88235295;2;214;17;2.0E7
0.88235295;2;215;17;2.0E7
0.88235295;2;216;17;2.0E7
0.88235295;2;217;17;2.0E7
0.88235295;2;218;17;2.0E7
0.88235295;2;219;17;2.0E7
0.88235295;2;220;17;2.0E7
0.88235295;2;221;17;2.0E7
0.88235295;2;222;17;2.0E7
0.88235295;2;223;17;2.0E7
0.88235295;2;224;17;2.0E7
0.88235295;2;225;17;2.0E7
0.88235295;2;226;17;2.0E7
0.8888889;2;227;18;2.0E7
0.8888889;2;228;18;2.0E7
0.8888889;2;229;18;2.0E7
0.8888889;2;230;18;2.0E7
0.8888889;2;231;18;2.0E7
0.8888889;2;232;18;2.0E7
0.8888889;2;233;18;2.0E7
0.8888889;2;234;18;2.0E7
0.8888889;2;235;18;2.0E7
0.8888889;2;236;18;2.0E7
0.8888889;2;237;18;2.0E7
0.8888889;2;238;18;2.0E7
0.8888889;2;239;18;2.0E7
0.8888889;2;240;18;2.0E7
0.8947368;2;241;19;2.0E7
0.8947368;2;242;19;2.0E7
0.8947368;2;243;19;2.0E7
0.8947368;2;244;19;2.0E7
0.8947368;2;245;19;2.0E7
0.8947368;2;246;19;2.0E7
0.8947368;2;247;19;2.0E7
0.8947368;2;248;19;2.0E7
0.8947368;2;249;19;2.0E7
0.8947368;2;250;19;2.0E7
0.8947368;2;251;19;2.0E7
0.8947368;2;252;19;2.0E7
0.8947368;2;253;19;2.0E7
0.8947368;2;254;19;2.0E7
0.9;2;255;20;2.0E7
0.9;2;256;20;2.0E7
0.9;2;257;20;2.0E7
0.9;2;258;20;2.0E7
0.9;2;259;20;2.0E7
0.9;2;260;20;2.0E7
0.9;2;261;20;2.0E7
0.9;2;262;20;2.0E7
0.9;2;263;20;2.0E7
0.9;2;264;20;2.0E7
0.9;2;265;20;2.0E7
0.9;2;266;20;2.0E7
0.9;2;267;20;2.0E7
0.9;2;268;20;2.0E7
0.9047619;2;269;21;2.0E7
0.9047619;2;270;21;2.0E7
0.9047619;2;271;21;2.0E7
0.9047619;2;272;21;2.0E7
0.9047619;2;273;21;2.0E7
0.9047619;2;274;21;2.0E7
0.9047619;2;275;21;2.0E7
0.9047619;2;276;21;2.0E7
0.9047619;2;277;21;2.0E7
0.9047619;2;278;21;2.0E7
0.9047619;2;279;21;2.0E7
0.9047619;2;280;21;2.0E7
0.9047619;2;281;21;2.0E7
0.9047619;2;282;21;2.0E7
0.9047619;2;283;21;2.0E7
0.90909094;2;284;22;2.0E7
0.90909094;2;285;22;2.0E7
0.90909094;2;286;22;2.0E7
0.90909094;2;287;22;2.0E7
0.90909094;2;288;22;2.0E7
0.90909094;2;289;22;2.0E7
0.90909094;2;290;22;2.0E7
0.90909094;2;291;22;2.0E7
0.90909094;2;292;22;2.0E7
0.90909094;2;293;22;2.0E7
0.90909094;2;294;22;2.0E7
0.90909094;2;295;22;2.0E7
0.90909094;2;296;22;2.0E7
0.9130435;2;297;23;2.0E7
0.9130435;2;298;23;2.0E7
0.9130435;2;299;23;2.0E7
0.9130435;2;300;23;2.0E7
0.14285715;3;1;7;2.0E7
0.2857143;3;2;7;2.0E7
0.42857143;3;3;7;2.0E7
0.5714286;3;4;7;2.0E7
0.5714286;3;5;7;2.0E7
0.5714286;3;6;7;2.0E7
0.5714286;3;7;7;2.0E7
0.5714286;3;8;7;2.0E7
0.5714286;3;9;7;2.0E7
0.5714286;3;10;7;2.0E7
0.5714286;3;11;7;2.0E7
0.5714286;3;12;7;2.0E7
0.5714286;3;13;7;2.0E7
0.5714286;3;14;7;2.0E7
0.5714286;3;15;7;2.0E7
0.5714286;3;16;7;2.0E7
0.5714286;3;17;7;2.0E7
0.5714286;3;18;7;2.0E7
0.5714286;3;19;7;2.0E7
0.5714286;3;20;7;2.0E7
0.5714286;3;21;7;2.0E7
0.5714286;3;22;7;2.0E7
0.5714286;3;23;7;2.0E7
0.5714286;3;24;7;2.0E7
0.5714286;3;25;7;2.0E7
0.5714286;3;26;7;2.0E7
0.5714286;3;27;7;2.0E7
0.5714286;3;28;7;2.0E7
0.5714286;3;29;7;2.0E7
0.5714286;3;30;7;2.0E7
0.5714286;3;31;7;2.0E7
0.5714286;3;32;7;2.0E7
0.5714286;3;33;7;2.0E7
0.5714286;3;34;7;2.0E7
0.5714286;3;35;7;2.0E7
0.5714286;3;36;7;2.0E7
0.5714286;3;37;7;2.0E7
0.5714286;3;38;7;2.0E7
0.5714286;3;39;7;2.0E7
0.5714286;3;40;7;2.0E7
0.5714286;3;41;7;2.0E7
0.5714286;3;42;7;2.0E7
0.5714286;3;43;7;2.0E7
0.5714286;3;44;7;2.0E7
0.5714286;3;45;7;2.0E7
0.5714286;3;46;7;2.0E7
0.5714286;3;47;7;2.0E7
0.5714286;3;48;7;2.0E7
0.5714286;3;49;7;2.0E7
0.5714286;3;50;7;2.0E7
0.5714286;3;51;7;2.0E7
0.5714286;3;52;7;2.0E7
0.5714286;3;53;7;2.0E7
0.5714286;3;54;7;2.0E7
0.5714286;3;55;7;2.0E7
0.5714286;3;56;7;2.0E7
0.5714286;3;57;7;2.0E7
0.5714286;3;58;7;2.0E7
0.5714286;3;59;7;2.0E7
0.5714286;3;60;7;2.0E7
0.5714286;3;61;7;2.0E7
0.5714286;3;62;7;2.0E7
0.5714286;3;63;7;2.0E7
0.5714286;3;64;7;2.0E7
0.5714286;3;65;7;2.0E7
0.5714286;3;66;7;2.0E7
0.5714286;3;67;7;2.0E7
0.5714286;3;68;7;2.0E7
0.5714286;3;69;7;2.0E7
0.5714286;3;70;7;2.0E7
0.5714286;3;71;7;2.0E7
0.5714286;3;72;7;2.0E7
0.5714286;3;73;7;2.0E7
0.625;3;74;8;2.0E7
0.625;3;75;8;2.0E7
0.625;3;76;8;2.0E7
0.625;3;77;8;2.0E7
0.625;3;78;8;2.0E7
0.625;3;79;8;2.0E7
0.625;3;80;8;2.0E7
0.625;3;81;8;2.0E7
0.625;3;82;8;2.0E7
0.625;3;83;8;2.0E7
0.625;3;84;8;2.0E7
0.625;3;85;8;2.0E7
0.625;3;86;8;2.0E7
0.625;3;87;8;2.0E7
0.6666667;3;88;9;2.0E7
0.6666667;3;89;9;2.0E7
0.6666667;3;90;9;2.0E7
0.6666667;3;91;9;2.0E7
0.6666667;3;92;9;2.0E7
0.6666667;3;93;9;2.0E7
0.6666667;3;94;9;2.0E7
0.6666667;3;95;9;2.0E7
0.6666667;3;96;9;2.0E7
0.6666667;3;97;9;2.0E7
0.6666667;3;98;9;2.0E7
0.6666667;3;99;9;2.0E7
0.6666667;3;100;9;2.0E7
0.6666667;3;101;9;2.0E7
0.7;3;102;10;2.0E7
0.7;3;103;10;2.0E7
0.7;3;104;10;2.0E7
0.7;3;105;10;2.0E7
0.7;3;106;10;2.0E7
0.7;3;107;10;2.0E7
0.7;3;108;10;2.0E7
0.7;3;109;10;2.0E7
0.7;3;110;10;2.0E7
0.7;3;111;10;2.0E7
0.7;3;112;10;2.0E7
0.7;3;113;10;2.0E7
0.7;3;114;10;2.0E7
0.7;3;115;10;2.0E7
0.72727275;3;116;11;2.0E7
0.72727275;3;117;11;2.0E7
0.72727275;3;118;11;2.0E7
0.72727275;3;119;11;2.0E7
0.72727275;3;120;11;2.0E7
0.72727275;3;121;11;2.0E7
0.72727275;3;122;11;2.0E7
0.72727275;3;123;11;2.0E7
0.72727275;3;124;11;2.0E7
0.72727275;3;125;11;2.0E7
0.72727275;3;126;11;2.0E7
0.72727275;3;127;11;2.0E7
0.72727275;3;128;11;2.0E7
0.72727275;3;129;11;2.0E7
0.75;3;130;12;2.0E7
0.75;3;131;12;2.0E7
0.75;3;132;12;2.0E7
0.75;3;133;12;2.0E7
0.75;3;134;12;2.0E7
0.75;3;135;12;2.0E7
0.75;3;136;12;2.0E7
0.75;3;137;12;2.0E7
0.75;3;138;12;2.0E7
0.75;3;139;12;2.0E7
0.75;3;140;12;2.0E7
0.75;3;141;12;2.0E7
0.75;3;142;12;2.0E7
0.75;3;143;12;2.0E7
0.7692308;3;144;13;2.0E7
0.7692308;3;145;13;2.0E7
0.7692308;3;146;13;2.0E7
0.7692308;3;147;13;2.0E7
0.7692308;3;148;13;2.0E7
0.7692308;3;149;13;2.0E7
0.7692308;3;150;13;2.0E7
0.7692308;3;151;13;2.0E7
0.7692308;3;152;13;2.0E7
0.7692308;3;153;13;2.0E7
0.7692308;3;154;13;2.0E7
0.7692308;3;155;13;2.0E7
0.7692308;3;156;13;2.0E7
0.7692308;3;157;13;2.0E7
0.78571427;3;158;14;2.0E7
0.78571427;3;159;14;2.0E7
0.78571427;3;160;14;2.0E7
0.78571427;3;161;14;2.0E7
0.78571427;3;162;14;2.0E7
0.78571427;3;163;14;2.0E7
0.78571427;3;164;14;2.0E7
0.78571427;3;165;14;2.0E7
0.78571427;3;166;14;2.0E7
0.78571427;3;167;14;2.0E7
0.78571427;3;168;14;2.0E7
0.78571427;3;169;14;2.0E7
0.78571427;3;170;14;2.0E7
0.78571427;3;171;14;2.0E7
0.8;3;172;15;2.0E7
0.8;3;173;15;2.0E7
0.8;3;174;15;2.0E7
0.8;3;175;15;2.0E7
0.8;3;176;15;2.0E7
0.8;3;177;15;2.0E7
0.8;3;178;15;2.0E7
0.8;3;179;15;2.0E7
0.8;3;180;15;2.0E7
0.8;3;181;15;2.0E7
0.8;3;182;15;2.0E7
0.8;3;183;15;2.0E7
0.8;3;184;15;2.0E7
0.8;3;185;15;2.0E7
0.8125;3;186;16;2.0E7
0.8125;3;187;16;2.0E7
0.8125;3;188;16;2.0E7
0.8125;3;189;16;2.0E7
0.8125;3;190;16;2.0E7
0.8125;3;191;16;2.0E7
