Economic power;NEO nominee split;Economic nominee split;Total consensus nodes; Economic Node NEO Support
0.98039216;1;238;51;105042.016
0.9807692;1;239;52;104602.51
0.9807692;1;240;52;104166.664
0.9807692;1;241;52;103734.44
0.9807692;1;242;52;103305.78
0.9807692;1;243;52;102880.66
0.9807692;1;244;52;102459.016
0.9811321;1;245;53;102040.81
0.9811321;1;246;53;101626.016
0.9811321;1;247;53;101214.58
0.9811321;1;248;53;100806.45
0.9814815;1;249;54;100401.61
0.9814815;1;250;54;100000.0
0.9814815;1;251;54;99601.59
0.9814815;1;252;54;99206.35
0.9814815;1;253;54;98814.23
0.9818182;1;254;55;98425.195
0.9818182;1;255;55;98039.22
0.9818182;1;256;55;97656.25
0.9818182;1;257;55;97276.266
0.98214287;1;258;56;96899.23
0.98214287;1;259;56;96525.09
0.98214287;1;260;56;96153.84
0.98214287;1;261;56;95785.44
0.98214287;1;262;56;95419.84
0.98245615;1;263;57;95057.03
0.98245615;1;264;57;94696.97
0.98245615;1;265;57;94339.625
0.98245615;1;266;57;93984.96
0.98275864;1;267;58;93632.96
0.98275864;1;268;58;93283.586
0.98275864;1;269;58;92936.805
0.98275864;1;270;58;92592.59
0.98275864;1;271;58;92250.92
0.9830508;1;272;59;91911.766
0.9830508;1;273;59;91575.09
0.9830508;1;274;59;91240.875
0.9830508;1;275;59;90909.09
0.9830508;1;276;59;90579.71
0.9830508;1;277;59;90252.71
0.98333335;1;278;60;89928.055
0.98333335;1;279;60;89605.734
0.98333335;1;280;60;89285.71
0.98333335;1;281;60;88967.97
0.9836066;1;282;61;88652.484
0.9836066;1;283;61;88339.22
0.9836066;1;284;61;88028.17
0.9836066;1;285;61;87719.3
0.9836066;1;286;61;87412.586
0.983871;1;287;62;87108.016
0.983871;1;288;62;86805.555
0.983871;1;289;62;86505.19
0.983871;1;290;62;86206.9
0.984127;1;291;63;85910.66
0.984127;1;292;63;85616.44
0.984127;1;293;63;85324.234
0.984127;1;294;63;85034.016
0.984127;1;295;63;84745.766
0.984375;1;296;64;84459.46
0.984375;1;297;64;84175.086
0.984375;1;298;64;83892.62
0.984375;1;299;64;83612.04
0.984375;1;300;64;83333.336
0.14285715;2;1;7;2.5E7
0.2857143;2;2;7;1.25E7
0.42857143;2;3;7;8333333.5
0.5714286;2;4;7;6250000.0
0.71428573;2;5;7;5000000.0
0.71428573;2;6;7;4166666.8
0.71428573;2;7;7;3571428.5
0.71428573;2;8;7;3125000.0
0.71428573;2;9;7;2777777.8
0.71428573;2;10;7;2500000.0
0.71428573;2;11;7;2272727.2
0.71428573;2;12;7;2083333.4
0.71428573;2;13;7;1923076.9
0.71428573;2;14;7;1785714.2
0.71428573;2;15;7;1666666.6
0.71428573;2;16;7;1562500.0
0.71428573;2;17;7;1470588.2
0.71428573;2;18;7;1388888.9
0.71428573;2;19;7;1315789.5
0.71428573;2;20;7;1250000.0
0.71428573;2;21;7;1190476.2
0.71428573;2;22;7;1136363.6
0.71428573;2;23;7;1086956.5
0.71428573;2;24;7;1041666.7
0.71428573;2;25;7;1000000.0
0.71428573;2;26;7;961538.44
0.71428573;2;27;7;925925.94
0.71428573;2;28;7;892857.1
0.71428573;2;29;7;862068.94
0.71428573;2;30;7;833333.3
0.75;2;31;8;806451.6
0.75;2;32;8;781250.0
0.75;2;33;8;757575.75
0.75;2;34;8;735294.1
0.7777778;2;35;9;714285.7
0.7777778;2;36;9;694444.44
0.7777778;2;37;9;675675.7
0.7777778;2;38;9;657894.75
0.7777778;2;39;9;641025.6
0.8;2;40;10;625000.0
0.8;2;41;10;609756.1
0.8;2;42;10;595238.1
0.8;2;43;10;581395.4
0.8;2;44;10;568181.8
0.8181818;2;45;11;555555.56
0.8181818;2;46;11;543478.25
0.8181818;2;47;11;531914.9
0.8181818;2;48;11;520833.34
0.8333333;2;49;12;510204.1
0.8333333;2;50;12;500000.0
0.8333333;2;51;12;490196.1
0.8333333;2;52;12;480769.22
0.8333333;2;53;12;471698.12
0.84615386;2;54;13;462962.97
0.84615386;2;55;13;454545.47
0.84615386;2;56;13;446428.56
0.84615386;2;57;13;438596.5
0.84615386;2;58;13;431034.47
0.85714287;2;59;14;423728.8
0.85714287;2;60;14;416666.66
0.85714287;2;61;14;409836.06
0.85714287;2;62;14;403225.8
0.8666667;2;63;15;396825.4
0.8666667;2;64;15;390625.0
0.8666667;2;65;15;384615.38
0.8666667;2;66;15;378787.88
0.8666667;2;67;15;373134.34
0.875;2;68;16;367647.06
0.875;2;69;16;362318.84
0.875;2;70;16;357142.84
0.875;2;71;16;352112.7
0.875;2;72;16;347222.22
0.88235295;2;73;17;342465.75
0.88235295;2;74;17;337837.84
0.88235295;2;75;17;333333.34
0.88235295;2;76;17;328947.38
0.8888889;2;77;18;324675.3
0.8888889;2;78;18;320512.8
0.8888889;2;79;18;316455.7
0.8888889;2;80;18;312500.0
0.8888889;2;81;18;308641.97
0.8947368;2;82;19;304878.06
0.8947368;2;83;19;301204.8
0.8947368;2;84;19;297619.06
0.8947368;2;85;19;294117.66
0.8947368;2;86;19;290697.7
0.9;2;87;20;287356.3
0.9;2;88;20;284090.9
0.9;2;89;20;280898.88
0.9;2;90;20;277777.78
0.9047619;2;91;21;274725.28
0.9047619;2;92;21;271739.12
0.9047619;2;93;21;268817.22
0.9047619;2;94;21;265957.44
0.9047619;2;95;21;263157.9
0.90909094;2;96;22;260416.67
0.90909094;2;97;22;257731.95
0.90909094;2;98;22;255102.05
0.90909094;2;99;22;252525.25
0.90909094;2;100;22;250000.0
0.9130435;2;101;23;247524.75
0.9130435;2;102;23;245098.05
0.9130435;2;103;23;242718.45
0.9130435;2;104;23;240384.61
0.9166667;2;105;24;238095.23
0.9166667;2;106;24;235849.06
0.9166667;2;107;24;233644.86
0.9166667;2;108;24;231481.48
0.9166667;2;109;24;229357.8
0.92;2;110;25;227272.73
0.92;2;111;25;225225.22
0.92;2;112;25;223214.28
0.92;2;113;25;221238.94
0.92;2;114;25;219298.25
0.9230769;2;115;26;217391.3
0.9230769;2;116;26;215517.23
0.9230769;2;117;26;213675.22
0.9230769;2;118;26;211864.4
0.9259259;2;119;27;210084.03
0.9259259;2;120;27;208333.33
0.9259259;2;121;27;206611.56
0.9259259;2;122;27;204918.03
0.9259259;2;123;27;203252.03
0.9285714;2;124;28;201612.9
0.9285714;2;125;28;200000.0
0.9285714;2;126;28;198412.7
0.9285714;2;127;28;196850.39
0.9285714;2;128;28;195312.5
0.9310345;2;129;29;193798.45
0.9310345;2;130;29;192307.69
0.9310345;2;131;29;190839.69
0.9310345;2;132;29;189393.94
0.93333334;2;133;30;187969.92
0.93333334;2;134;30;186567.17
0.93333334;2;135;30;185185.19
0.93333334;2;136;30;183823.53
0.93333334;2;137;30;182481.75
0.9354839;2;138;31;181159.42
0.9354839;2;139;31;179856.11
0.9354839;2;140;31;178571.42
0.9354839;2;141;31;177304.97
0.9354839;2;142;31;176056.34
0.9375;2;143;32;174825.17
0.9375;2;144;32;173611.11
0.9375;2;145;32;172413.8
0.9375;2;146;32;171232.88
0.93939394;2;147;33;170068.03
0.93939394;2;148;33;168918.92
0.93939394;2;149;33;167785.23
0.93939394;2;150;33;166666.67
0.93939394;2;151;33;165562.9
0.9411765;2;152;34;164473.69
0.9411765;2;153;34;163398.69
0.9411765;2;154;34;162337.66
0.9411765;2;155;34;161290.33
0.9411765;2;156;34;160256.4
0.94285715;2;157;35;159235.67
0.94285715;2;158;35;158227.84
0.94285715;2;159;35;157232.7
0.94285715;2;160;35;156250.0
0.9444444;2;161;36;155279.5
0.9444444;2;162;36;154320.98
0.9444444;2;163;36;153374.23
0.9444444;2;164;36;152439.03
0.9444444;2;165;36;151515.16
0.9459459;2;166;37;150602.4
0.9459459;2;167;37;149700.6
0.9459459;2;168;37;148809.53
0.9459459;2;169;37;147929.0
0.9459459;2;170;37;147058.83
0.94736844;2;171;38;146198.83
0.94736844;2;172;38;145348.84
0.94736844;2;173;38;144508.67
0.94736844;2;174;38;143678.16
0.94871795;2;175;39;142857.14
0.94871795;2;176;39;142045.45
0.94871795;2;177;39;141242.94
0.94871795;2;178;39;140449.44
0.94871795;2;179;39;139664.8
0.95;2;180;40;138888.89
0.95;2;181;40;138121.55
0.95;2;182;40;137362.64
0.95;2;183;40;136612.02
0.95;2;184;40;135869.56
0.9512195;2;185;41;135135.14
0.9512195;2;186;41;134408.61
0.9512195;2;187;41;133689.84
0.9512195;2;188;41;132978.72
0.9512195;2;189;41;132275.12
0.95238096;2;190;42;131578.95
0.95238096;2;191;42;130890.055
0.95238096;2;192;42;130208.336
0.95238096;2;193;42;129533.68
0.95348835;2;194;43;128865.98
0.95348835;2;195;43;128205.125
0.95348835;2;196;43;127551.02
0.95348835;2;197;43;126903.555
0.95348835;2;198;43;126262.625
0.95454544;2;199;44;125628.14
0.95454544;2;200;44;125000.0
0.95454544;2;201;44;124378.11
0.95454544;2;202;44;123762.375
0.95555556;2;203;45;123152.71
0.95555556;2;204;45;122549.02
0.95555556;2;205;45;121951.22
0.95555556;2;206;45;121359.23
0.95555556;2;207;45;120772.945
0.95652175;2;208;46;120192.305
0.95652175;2;209;46;119617.23
0.95652175;2;210;46;119047.62
0.95652175;2;211;46;118483.414
0.95652175;2;212;46;117924.53
0.9574468;2;213;47;117370.89
0.9574468;2;214;47;116822.43
0.9574468;2;215;47;116279.07
0.9574468;2;216;47;115740.74
0.9574468;2;217;47;115207.375
0.9583333;2;218;48;114678.9
0.9583333;2;219;48;114155.25
0.9583333;2;220;48;113636.37
0.9583333;2;221;48;113122.17
0.9591837;2;222;49;112612.61
0.9591837;2;223;49;112107.625
0.9591837;2;224;49;111607.14
0.9591837;2;225;49;111111.11
0.9591837;2;226;49;110619.47
0.96;2;227;50;110132.16
0.96;2;228;50;109649.125
0.96;2;229;50;109170.305
0.96;2;230;50;108695.65
0.9607843;2;231;51;108225.11
0.9607843;2;232;51;107758.62
0.9607843;2;233;51;107296.14
0.9607843;2;234;51;106837.61
0.9607843;2;235;51;106382.98
0.96153843;2;236;52;105932.2
0.96153843;2;237;52;105485.234
0.96153843;2;238;52;105042.016
0.96153843;2;239;52;104602.51
0.96153843;2;240;52;104166.664
0.9622642;2;241;53;103734.44
0.9622642;2;242;53;103305.78
0.9622642;2;243;53;102880.66
0.9622642;2;244;53;102459.016
0.9622642;2;245;53;102040.81
0.962963;2;246;54;101626.016
0.962963;2;247;54;101214.58
0.962963;2;248;54;100806.45
0.962963;2;249;54;100401.61
0.96363634;2;250;55;100000.0
0.96363634;2;251;55;99601.59
0.96363634;2;252;55;99206.35
0.96363634;2;253;55;98814.23
0.96363634;2;254;55;98425.195
0.96428573;2;255;56;98039.22
0.96428573;2;256;56;97656.25
0.96428573;2;257;56;97276.266
0.96428573;2;258;56;96899.23
0.9649123;2;259;57;96525.09
0.9649123;2;260;57;96153.84
0.9649123;2;261;57;95785.44
0.9649123;2;262;57;95419.84
0.9649123;2;263;57;95057.03
0.9655172;2;264;58;94696.97
0.9655172;2;265;58;94339.625
0.9655172;2;266;58;93984.96
0.9655172;2;267;58;93632.96
0.9655172;2;268;58;93283.586
0.9661017;2;269;59;92936.805
0.9661017;2;270;59;92592.59
0.9661017;2;271;59;92250.92
0.9661017;2;272;59;91911.766
0.9661017;2;273;59;91575.09
0.96666664;2;274;60;91240.875
0.96666664;2;275;60;90909.09
0.96666664;2;276;60;90579.71
0.96666664;2;277;60;90252.71
0.9672131;2;278;61;89928.055
0.9672131;2;279;61;89605.734
0.9672131;2;280;61;89285.71
0.9672131;2;281;61;88967.97
0.9672131;2;282;61;88652.484
0.9677419;2;283;62;88339.22
0.9677419;2;284;62;88028.17
0.9677419;2;285;62;87719.3
0.9677419;2;286;62;87412.586
0.96825397;2;287;63;87108.016
0.96825397;2;288;63;86805.555
0.96825397;2;289;63;86505.19
0.96825397;2;290;63;86206.9
0.96825397;2;291;63;85910.66
0.96875;2;292;64;85616.44
0.96875;2;293;64;85324.234
0.96875;2;294;64;85034.016
0.96875;2;295;64;84745.766
0.96875;2;296;64;84459.46
0.9692308;2;297;65;84175.086
0.9692308;2;298;65;83892.62
0.9692308;2;299;65;83612.04
0.9692308;2;300;65;83333.336
0.14285715;3;1;7;2.5E7
0.2857143;3;2;7;1.25E7
0.42857143;3;3;7;8333333.5
0.5714286;3;4;7;6250000.0
0.5714286;3;5;7;5000000.0
0.5714286;3;6;7;4166666.8
0.5714286;3;7;7;3571428.5
0.5714286;3;8;7;3125000.0
0.5714286;3;9;7;2777777.8
0.5714286;3;10;7;2500000.0
0.5714286;3;11;7;2272727.2
0.5714286;3;12;7;2083333.4
0.5714286;3;13;7;1923076.9
0.5714286;3;14;7;1785714.2
0.5714286;3;15;7;1666666.6
0.5714286;3;16;7;1562500.0
0.5714286;3;17;7;1470588.2
0.5714286;3;18;7;1388888.9
0.5714286;3;19;7;1315789.5
0.5714286;3;20;7;1250000.0
0.5714286;3;21;7;1190476.2
0.5714286;3;22;7;1136363.6
0.5714286;3;23;7;1086956.5
0.5714286;3;24;7;1041666.7
0.5714286;3;25;7;1000000.0
0.5714286;3;26;7;961538.44
0.625;3;27;8;925925.94
0.625;3;28;8;892857.1
0.625;3;29;8;862068.94
0.625;3;30;8;833333.3
0.625;3;31;8;806451.6
0.6666667;3;32;9;781250.0
0.6666667;3;33;9;757575.75
0.6666667;3;34;9;735294.1
0.6666667;3;35;9;714285.7
0.7;3;36;10;694444.44
0.7;3;37;10;675675.7
0.7;3;38;10;657894.75
0.7;3;39;10;641025.6
0.7;3;40;10;625000.0
0.72727275;3;41;11;609756.1
0.72727275;3;42;11;595238.1
0.72727275;3;43;11;581395.4
0.72727275;3;44;11;568181.8
0.72727275;3;45;11;555555.56
0.75;3;46;12;543478.25
0.75;3;47;12;531914.9
0.75;3;48;12;520833.34
0.75;3;49;12;510204.1
0.7692308;3;50;13;500000.0
0.7692308;3;51;13;490196.1
0.7692308;3;52;13;480769.22
0.7692308;3;53;13;471698.12
0.7692308;3;54;13;462962.97
0.78571427;3;55;14;454545.47
0.78571427;3;56;14;446428.56
0.78571427;3;57;14;438596.5
0.78571427;3;58;14;431034.47
0.78571427;3;59;14;423728.8
0.8;3;60;15;416666.66
0.8;3;61;15;409836.06
0.8;3;62;15;403225.8
0.8;3;63;15;396825.4
0.8125;3;64;16;390625.0
0.8125;3;65;16;384615.38
0.8125;3;66;16;378787.88
0.8125;3;67;16;373134.34
0.8125;3;68;16;367647.06
0.8235294;3;69;17;362318.84
0.8235294;3;70;17;357142.84
0.8235294;3;71;17;352112.7
0.8235294;3;72;17;347222.22
0.8235294;3;73;17;342465.75
0.8333333;3;74;18;337837.84
0.8333333;3;75;18;333333.34
0.8333333;3;76;18;328947.38
0.8333333;3;77;18;324675.3
0.84210527;3;78;19;320512.8
0.84210527;3;79;19;316455.7
0.84210527;3;80;19;312500.0
0.84210527;3;81;19;308641.97
0.84210527;3;82;19;304878.06
0.85;3;83;20;301204.8
0.85;3;84;20;297619.06
0.85;3;85;20;294117.66
0.85;3;86;20;290697.7
0.85;3;87;20;287356.3
0.85714287;3;88;21;284090.9
0.85714287;3;89;21;280898.88
0.85714287;3;90;21;277777.78
0.85714287;3;91;21;274725.28
0.8636364;3;92;22;271739.12
0.8636364;3;93;22;268817.22
0.8636364;3;94;22;265957.44
0.8636364;3;95;22;263157.9
0.8636364;3;96;22;260416.67
0.8695652;3;97;23;257731.95
0.8695652;3;98;23;255102.05
0.8695652;3;99;23;252525.25
0.8695652;3;100;23;250000.0
0.8695652;3;101;23;247524.75
0.875;3;102;24;245098.05
0.875;3;103;24;242718.45
0.875;3;104;24;240384.61
0.875;3;105;24;238095.23
0.88;3;106;25;235849.06
0.88;3;107;25;233644.86
0.88;3;108;25;231481.48
0.88;3;109;25;229357.8
0.88;3;110;25;227272.73
0.88461536;3;111;26;225225.22
0.88461536;3;112;26;223214.28
0.88461536;3;113;26;221238.94
0.88461536;3;114;26;219298.25
0.88461536;3;115;26;217391.3
0.8888889;3;116;27;215517.23
0.8888889;3;117;27;213675.22
0.8888889;3;118;27;211864.4
0.8888889;3;119;27;210084.03
0.89285713;3;120;28;208333.33
0.89285713;3;121;28;206611.56
0.89285713;3;122;28;204918.03
0.89285713;3;123;28;203252.03
0.89285713;3;124;28;201612.9
0.8965517;3;125;29;200000.0
0.8965517;3;126;29;198412.7
0.8965517;3;127;29;196850.39
0.8965517;3;128;29;195312.5
0.8965517;3;129;29;193798.45
0.9;3;130;30;192307.69
0.9;3;131;30;190839.69
0.9;3;132;30;189393.94
0.9;3;133;30;187969.92
0.9032258;3;134;31;186567.17
0.9032258;3;135;31;185185.19
0.9032258;3;136;31;183823.53
0.9032258;3;137;31;182481.75
0.9032258;3;138;31;181159.42
0.90625;3;139;32;179856.11
0.90625;3;140;32;178571.42
0.90625;3;141;32;177304.97
0.90625;3;142;32;176056.34
0.90625;3;143;32;174825.17
0.90909094;3;144;33;173611.11
0.90909094;3;145;33;172413.8
0.90909094;3;146;33;171232.88
0.90909094;3;147;33;170068.03
0.9117647;3;148;34;168918.92
0.9117647;3;149;34;167785.23
0.9117647;3;150;34;166666.67
0.9117647;3;151;34;165562.9
0.9117647;3;152;34;164473.69
0.9142857;3;153;35;163398.69
0.9142857;3;154;35;162337.66
0.9142857;3;155;35;161290.33
0.9142857;3;156;35;160256.4
0.9142857;3;157;35;159235.67
0.9166667;3;158;36;158227.84
0.9166667;3;159;36;157232.7
0.9166667;3;160;36;156250.0
0.9166667;3;161;36;155279.5
0.9189189;3;162;37;154320.98
0.9189189;3;163;37;153374.23
0.9189189;3;164;37;152439.03
0.9189189;3;165;37;151515.16
0.9189189;3;166;37;150602.4
0.92105263;3;167;38;149700.6
0.92105263;3;168;38;148809.53
0.92105263;3;169;38;147929.0
0.92105263;3;170;38;147058.83
0.92105263;3;171;38;146198.83
0.9230769;3;172;39;145348.84
0.9230769;3;173;39;144508.67
0.9230769;3;174;39;143678.16
0.9230769;3;175;39;142857.14
0.925;3;176;40;142045.45
0.925;3;177;40;141242.94
0.925;3;178;40;140449.44
0.925;3;179;40;139664.8
0.925;3;180;40;138888.89
0.9268293;3;181;41;138121.55
0.9268293;3;182;41;137362.64
0.9268293;3;183;41;136612.02
0.9268293;3;184;41;135869.56
0.9268293;3;185;41;135135.14
0.9285714;3;186;42;134408.61
0.9285714;3;187;42;133689.84
0.9285714;3;188;42;132978.72
0.9285714;3;189;42;132275.12
0.9302326;3;190;43;131578.95
0.9302326;3;191;43;130890.055
0.9302326;3;192;43;130208.336
0.9302326;3;193;43;129533.68
0.9302326;3;194;43;128865.98
0.9318182;3;195;44;128205.125
0.9318182;3;196;44;127551.02
0.9318182;3;197;44;126903.555
0.9318182;3;198;44;126262.625
0.93333334;3;199;45;125628.14
0.93333334;3;200;45;125000.0
0.93333334;3;201;45;124378.11
0.93333334;3;202;45;123762.375
0.93333334;3;203;45;123152.71
0.9347826;3;204;46;122549.02
0.9347826;3;205;46;121951.22
0.9347826;3;206;46;121359.23
0.9347826;3;207;46;120772.945
0.9347826;3;208;46;120192.305
0.9361702;3;209;47;119617.23
0.9361702;3;210;47;119047.62
0.9361702;3;211;47;118483.414
0.9361702;3;212;47;117924.53
0.9361702;3;213;47;117370.89
0.9375;3;214;48;116822.43
0.9375;3;215;48;116279.07
0.9375;3;216;48;115740.74
0.9375;3;217;48;115207.375
0.93877554;3;218;49;114678.9
0.93877554;3;219;49;114155.25
0.93877554;3;220;49;113636.37
0.93877554;3;221;49;113122.17
0.93877554;3;222;49;112612.61
0.94;3;223;50;112107.625
0.94;3;224;50;111607.14
0.94;3;225;50;111111.11
0.94;3;226;50;110619.47
0.9411765;3;227;51;110132.16
0.9411765;3;228;51;109649.125
0.9411765;3;229;51;109170.305
0.9411765;3;230;51;108695.65
