Economic power;NEO nominee split;Economic nominee split;Total consensus nodes; Economic Node NEO Support
0.9375;1;95;16;210526.31
0.9375;1;96;16;208333.33
0.9375;1;97;16;206185.56
0.9411765;1;98;17;204081.62
0.9411765;1;99;17;202020.2
0.9411765;1;100;17;200000.0
0.9411765;1;101;17;198019.8
0.9411765;1;102;17;196078.44
0.9411765;1;103;17;194174.75
0.9444444;1;104;18;192307.69
0.9444444;1;105;18;190476.19
0.9444444;1;106;18;188679.25
0.9444444;1;107;18;186915.89
0.9444444;1;108;18;185185.19
0.9444444;1;109;18;183486.23
0.94736844;1;110;19;181818.19
0.94736844;1;111;19;180180.19
0.94736844;1;112;19;178571.42
0.94736844;1;113;19;176991.16
0.94736844;1;114;19;175438.6
0.94736844;1;115;19;173913.05
0.95;1;116;20;172413.8
0.95;1;117;20;170940.17
0.95;1;118;20;169491.53
0.95;1;119;20;168067.23
0.95;1;120;20;166666.67
0.95;1;121;20;165289.25
0.95238096;1;122;21;163934.42
0.95238096;1;123;21;162601.62
0.95238096;1;124;21;161290.33
0.95238096;1;125;21;160000.0
0.95238096;1;126;21;158730.16
0.95238096;1;127;21;157480.31
0.95454544;1;128;22;156250.0
0.95454544;1;129;22;155038.77
0.95454544;1;130;22;153846.16
0.95454544;1;131;22;152671.75
0.95454544;1;132;22;151515.16
0.95454544;1;133;22;150375.94
0.95652175;1;134;23;149253.73
0.95652175;1;135;23;148148.14
0.95652175;1;136;23;147058.83
0.95652175;1;137;23;145985.4
0.95652175;1;138;23;144927.53
0.95652175;1;139;23;143884.89
0.9583333;1;140;24;142857.14
0.9583333;1;141;24;141843.97
0.9583333;1;142;24;140845.08
0.9583333;1;143;24;139860.14
0.9583333;1;144;24;138888.89
0.9583333;1;145;24;137931.03
0.96;1;146;25;136986.3
0.96;1;147;25;136054.42
0.96;1;148;25;135135.14
0.96;1;149;25;134228.19
0.96;1;150;25;133333.33
0.96;1;151;25;132450.33
0.96153843;1;152;26;131578.95
0.96153843;1;153;26;130718.95
0.96153843;1;154;26;129870.13
0.96153843;1;155;26;129032.26
0.96153843;1;156;26;128205.125
0.96153843;1;157;26;127388.53
0.962963;1;158;27;126582.28
0.962963;1;159;27;125786.164
0.962963;1;160;27;125000.0
0.962963;1;161;27;124223.6
0.962963;1;162;27;123456.79
0.962963;1;163;27;122699.38
0.96428573;1;164;28;121951.22
0.96428573;1;165;28;121212.125
0.96428573;1;166;28;120481.93
0.96428573;1;167;28;119760.48
0.96428573;1;168;28;119047.62
0.96428573;1;169;28;118343.195
0.9655172;1;170;29;117647.06
0.9655172;1;171;29;116959.06
0.9655172;1;172;29;116279.07
0.9655172;1;173;29;115606.94
0.9655172;1;174;29;114942.53
0.9655172;1;175;29;114285.71
0.96666664;1;176;30;113636.37
0.96666664;1;177;30;112994.35
0.96666664;1;178;30;112359.55
0.96666664;1;179;30;111731.84
0.96666664;1;180;30;111111.11
0.96666664;1;181;30;110497.234
0.9677419;1;182;31;109890.11
0.9677419;1;183;31;109289.62
0.9677419;1;184;31;108695.65
0.9677419;1;185;31;108108.11
0.9677419;1;186;31;107526.88
0.9677419;1;187;31;106951.875
0.96875;1;188;32;106382.98
0.96875;1;189;32;105820.11
0.96875;1;190;32;105263.16
0.96875;1;191;32;104712.04
0.96875;1;192;32;104166.664
0.96875;1;193;32;103626.945
0.969697;1;194;33;103092.78
0.969697;1;195;33;102564.1
0.969697;1;196;33;102040.81
0.969697;1;197;33;101522.84
0.969697;1;198;33;101010.1
0.969697;1;199;33;100502.516
0.9705882;1;200;34;100000.0
0.9705882;1;201;34;99502.484
0.9705882;1;202;34;99009.9
0.9705882;1;203;34;98522.164
0.9705882;1;204;34;98039.22
0.9705882;1;205;34;97560.98
0.9714286;1;206;35;97087.375
0.9714286;1;207;35;96618.36
0.9714286;1;208;35;96153.84
0.9714286;1;209;35;95693.78
0.9714286;1;210;35;95238.09
0.9714286;1;211;35;94786.73
0.9722222;1;212;36;94339.625
0.9722222;1;213;36;93896.71
0.9722222;1;214;36;93457.945
0.9722222;1;215;36;93023.26
0.9722222;1;216;36;92592.59
0.9722222;1;217;36;92165.9
0.972973;1;218;37;91743.12
0.972973;1;219;37;91324.2
0.972973;1;220;37;90909.09
0.972973;1;221;37;90497.734
0.972973;1;222;37;90090.09
0.972973;1;223;37;89686.1
0.9736842;1;224;38;89285.71
0.9736842;1;225;38;88888.89
0.9736842;1;226;38;88495.58
0.9736842;1;227;38;88105.73
0.9736842;1;228;38;87719.3
0.9736842;1;229;38;87336.24
0.974359;1;230;39;86956.52
0.974359;1;231;39;86580.086
0.974359;1;232;39;86206.9
0.974359;1;233;39;85836.91
0.974359;1;234;39;85470.086
0.974359;1;235;39;85106.38
0.975;1;236;40;84745.766
0.975;1;237;40;84388.19
0.975;1;238;40;84033.62
0.975;1;239;40;83682.01
0.975;1;240;40;83333.336
0.975;1;241;40;82987.555
0.9756098;1;242;41;82644.625
0.9756098;1;243;41;82304.52
0.9756098;1;244;41;81967.21
0.9756098;1;245;41;81632.66
0.9756098;1;246;41;81300.81
0.9756098;1;247;41;80971.66
0.97619045;1;248;42;80645.164
0.97619045;1;249;42;80321.28
0.97619045;1;250;42;80000.0
0.97619045;1;251;42;79681.27
0.97619045;1;252;42;79365.08
0.97619045;1;253;42;79051.38
0.9767442;1;254;43;78740.16
0.9767442;1;255;43;78431.375
0.9767442;1;256;43;78125.0
0.9767442;1;257;43;77821.01
0.9767442;1;258;43;77519.38
0.97727275;1;259;44;77220.08
0.97727275;1;260;44;76923.08
0.97727275;1;261;44;76628.35
0.97727275;1;262;44;76335.875
0.97727275;1;263;44;76045.625
0.97727275;1;264;44;75757.58
0.97727275;1;265;44;75471.695
0.9777778;1;266;45;75187.97
0.9777778;1;267;45;74906.37
0.9777778;1;268;45;74626.87
0.9777778;1;269;45;74349.445
0.9777778;1;270;45;74074.07
0.9782609;1;271;46;73800.734
0.9782609;1;272;46;73529.414
0.9782609;1;273;46;73260.07
0.9782609;1;274;46;72992.7
0.9782609;1;275;46;72727.27
0.9782609;1;276;46;72463.766
0.9782609;1;277;46;72202.164
0.9787234;1;278;47;71942.445
0.9787234;1;279;47;71684.586
0.9787234;1;280;47;71428.57
0.9787234;1;281;47;71174.375
0.9787234;1;282;47;70921.984
0.9787234;1;283;47;70671.375
0.9791667;1;284;48;70422.54
0.9791667;1;285;48;70175.44
0.9791667;1;286;48;69930.07
0.9791667;1;287;48;69686.414
0.9791667;1;288;48;69444.445
0.9791667;1;289;48;69204.15
0.97959185;1;290;49;68965.516
0.97959185;1;291;49;68728.52
0.97959185;1;292;49;68493.15
0.97959185;1;293;49;68259.38
0.97959185;1;294;49;68027.21
0.97959185;1;295;49;67796.61
0.98;1;296;50;67567.57
0.98;1;297;50;67340.07
0.98;1;298;50;67114.09
0.98;1;299;50;66889.63
0.98;1;300;50;66666.664
0.14285715;2;1;7;2.0E7
0.2857143;2;2;7;1.0E7
0.42857143;2;3;7;6666666.5
0.5714286;2;4;7;5000000.0
0.71428573;2;5;7;4000000.0
0.71428573;2;6;7;3333333.2
0.71428573;2;7;7;2857142.8
0.71428573;2;8;7;2500000.0
0.71428573;2;9;7;2222222.2
0.71428573;2;10;7;2000000.0
0.71428573;2;11;7;1818181.9
0.71428573;2;12;7;1666666.6
0.71428573;2;13;7;1538461.5
0.71428573;2;14;7;1428571.4
0.71428573;2;15;7;1333333.4
0.71428573;2;16;7;1250000.0
0.71428573;2;17;7;1176470.6
0.71428573;2;18;7;1111111.1
0.71428573;2;19;7;1052631.6
0.71428573;2;20;7;1000000.0
0.71428573;2;21;7;952380.94
0.71428573;2;22;7;909090.94
0.71428573;2;23;7;869565.2
0.71428573;2;24;7;833333.3
0.71428573;2;25;7;800000.0
0.71428573;2;26;7;769230.75
0.71428573;2;27;7;740740.75
0.71428573;2;28;7;714285.7
0.71428573;2;29;7;689655.2
0.71428573;2;30;7;666666.7
0.71428573;2;31;7;645161.3
0.71428573;2;32;7;625000.0
0.71428573;2;33;7;606060.6
0.71428573;2;34;7;588235.3
0.71428573;2;35;7;571428.56
0.71428573;2;36;7;555555.56
0.71428573;2;37;7;540540.56
0.71428573;2;38;7;526315.8
0.75;2;39;8;512820.5
0.75;2;40;8;500000.0
0.75;2;41;8;487804.88
0.75;2;42;8;476190.47
0.75;2;43;8;465116.28
0.75;2;44;8;454545.47
0.7777778;2;45;9;444444.44
0.7777778;2;46;9;434782.6
0.7777778;2;47;9;425531.9
0.7777778;2;48;9;416666.66
0.7777778;2;49;9;408163.25
0.7777778;2;50;9;400000.0
0.8;2;51;10;392156.88
0.8;2;52;10;384615.38
0.8;2;53;10;377358.5
0.8;2;54;10;370370.38
0.8;2;55;10;363636.38
0.8;2;56;10;357142.84
0.8181818;2;57;11;350877.2
0.8181818;2;58;11;344827.6
0.8181818;2;59;11;338983.06
0.8181818;2;60;11;333333.34
0.8181818;2;61;11;327868.84
0.8181818;2;62;11;322580.66
0.8333333;2;63;12;317460.3
0.8333333;2;64;12;312500.0
0.8333333;2;65;12;307692.3
0.8333333;2;66;12;303030.3
0.8333333;2;67;12;298507.47
0.8333333;2;68;12;294117.66
0.84615386;2;69;13;289855.06
0.84615386;2;70;13;285714.28
0.84615386;2;71;13;281690.16
0.84615386;2;72;13;277777.78
0.84615386;2;73;13;273972.6
0.84615386;2;74;13;270270.28
0.85714287;2;75;14;266666.66
0.85714287;2;76;14;263157.9
0.85714287;2;77;14;259740.27
0.85714287;2;78;14;256410.25
0.85714287;2;79;14;253164.56
0.85714287;2;80;14;250000.0
0.8666667;2;81;15;246913.58
0.8666667;2;82;15;243902.44
0.8666667;2;83;15;240963.86
0.8666667;2;84;15;238095.23
0.8666667;2;85;15;235294.12
0.8666667;2;86;15;232558.14
0.875;2;87;16;229885.06
0.875;2;88;16;227272.73
0.875;2;89;16;224719.1
0.875;2;90;16;222222.22
0.875;2;91;16;219780.22
0.875;2;92;16;217391.3
0.88235295;2;93;17;215053.77
0.88235295;2;94;17;212765.95
0.88235295;2;95;17;210526.31
0.88235295;2;96;17;208333.33
0.88235295;2;97;17;206185.56
0.88235295;2;98;17;204081.62
0.8888889;2;99;18;202020.2
0.8888889;2;100;18;200000.0
0.8888889;2;101;18;198019.8
0.8888889;2;102;18;196078.44
0.8888889;2;103;18;194174.75
0.8888889;2;104;18;192307.69
0.8947368;2;105;19;190476.19
0.8947368;2;106;19;188679.25
0.8947368;2;107;19;186915.89
0.8947368;2;108;19;185185.19
0.8947368;2;109;19;183486.23
0.8947368;2;110;19;181818.19
0.9;2;111;20;180180.19
0.9;2;112;20;178571.42
0.9;2;113;20;176991.16
0.9;2;114;20;175438.6
0.9;2;115;20;173913.05
0.9;2;116;20;172413.8
0.9047619;2;117;21;170940.17
0.9047619;2;118;21;169491.53
0.9047619;2;119;21;168067.23
0.9047619;2;120;21;166666.67
0.9047619;2;121;21;165289.25
0.9047619;2;122;21;163934.42
0.90909094;2;123;22;162601.62
0.90909094;2;124;22;161290.33
0.90909094;2;125;22;160000.0
0.90909094;2;126;22;158730.16
0.90909094;2;127;22;157480.31
0.90909094;2;128;22;156250.0
0.9130435;2;129;23;155038.77
0.9130435;2;130;23;153846.16
0.9130435;2;131;23;152671.75
0.9130435;2;132;23;151515.16
0.9130435;2;133;23;150375.94
0.9130435;2;134;23;149253.73
0.9166667;2;135;24;148148.14
0.9166667;2;136;24;147058.83
0.9166667;2;137;24;145985.4
0.9166667;2;138;24;144927.53
0.9166667;2;139;24;143884.89
0.9166667;2;140;24;142857.14
0.92;2;141;25;141843.97
0.92;2;142;25;140845.08
0.92;2;143;25;139860.14
0.92;2;144;25;138888.89
0.92;2;145;25;137931.03
0.92;2;146;25;136986.3
0.9230769;2;147;26;136054.42
0.9230769;2;148;26;135135.14
0.9230769;2;149;26;134228.19
0.9230769;2;150;26;133333.33
0.9230769;2;151;26;132450.33
0.9230769;2;152;26;131578.95
0.9259259;2;153;27;130718.95
0.9259259;2;154;27;129870.13
0.9259259;2;155;27;129032.26
0.9259259;2;156;27;128205.125
0.9259259;2;157;27;127388.53
0.9259259;2;158;27;126582.28
0.9285714;2;159;28;125786.164
0.9285714;2;160;28;125000.0
0.9285714;2;161;28;124223.6
0.9285714;2;162;28;123456.79
0.9285714;2;163;28;122699.38
0.9285714;2;164;28;121951.22
0.9310345;2;165;29;121212.125
0.9310345;2;166;29;120481.93
0.9310345;2;167;29;119760.48
0.9310345;2;168;29;119047.62
0.9310345;2;169;29;118343.195
0.9310345;2;170;29;117647.06
0.93333334;2;171;30;116959.06
0.93333334;2;172;30;116279.07
0.93333334;2;173;30;115606.94
0.93333334;2;174;30;114942.53
0.93333334;2;175;30;114285.71
0.93333334;2;176;30;113636.37
0.9354839;2;177;31;112994.35
0.9354839;2;178;31;112359.55
0.9354839;2;179;31;111731.84
0.9354839;2;180;31;111111.11
0.9354839;2;181;31;110497.234
0.9354839;2;182;31;109890.11
0.9375;2;183;32;109289.62
0.9375;2;184;32;108695.65
0.9375;2;185;32;108108.11
0.9375;2;186;32;107526.88
0.9375;2;187;32;106951.875
0.9375;2;188;32;106382.98
0.93939394;2;189;33;105820.11
0.93939394;2;190;33;105263.16
0.93939394;2;191;33;104712.04
0.93939394;2;192;33;104166.664
0.93939394;2;193;33;103626.945
0.93939394;2;194;33;103092.78
0.9411765;2;195;34;102564.1
0.9411765;2;196;34;102040.81
0.9411765;2;197;34;101522.84
0.9411765;2;198;34;101010.1
0.9411765;2;199;34;100502.516
0.9411765;2;200;34;100000.0
0.94285715;2;201;35;99502.484
0.94285715;2;202;35;99009.9
0.94285715;2;203;35;98522.164
0.94285715;2;204;35;98039.22
0.94285715;2;205;35;97560.98
0.94285715;2;206;35;97087.375
0.9444444;2;207;36;96618.36
0.9444444;2;208;36;96153.84
0.9444444;2;209;36;95693.78
0.9444444;2;210;36;95238.09
0.9444444;2;211;36;94786.73
0.9444444;2;212;36;94339.625
0.9459459;2;213;37;93896.71
0.9459459;2;214;37;93457.945
0.9459459;2;215;37;93023.26
0.9459459;2;216;37;92592.59
0.9459459;2;217;37;92165.9
0.9459459;2;218;37;91743.12
0.94736844;2;219;38;91324.2
0.94736844;2;220;38;90909.09
0.94736844;2;221;38;90497.734
0.94736844;2;222;38;90090.09
0.94736844;2;223;38;89686.1
0.94736844;2;224;38;89285.71
0.94871795;2;225;39;88888.89
0.94871795;2;226;39;88495.58
0.94871795;2;227;39;88105.73
0.94871795;2;228;39;87719.3
0.94871795;2;229;39;87336.24
0.94871795;2;230;39;86956.52
0.95;2;231;40;86580.086
0.95;2;232;40;86206.9
0.95;2;233;40;85836.91
0.95;2;234;40;85470.086
0.95;2;235;40;85106.38
0.95;2;236;40;84745.766
0.9512195;2;237;41;84388.19
0.9512195;2;238;41;84033.62
0.9512195;2;239;41;83682.01
0.9512195;2;240;41;83333.336
0.9512195;2;241;41;82987.555
0.9512195;2;242;41;82644.625
0.95238096;2;243;42;82304.52
0.95238096;2;244;42;81967.21
0.95238096;2;245;42;81632.66
0.95238096;2;246;42;81300.81
0.95238096;2;247;42;80971.66
0.95238096;2;248;42;80645.164
0.95348835;2;249;43;80321.28
0.95348835;2;250;43;80000.0
0.95348835;2;251;43;79681.27
0.95348835;2;252;43;79365.08
0.95348835;2;253;43;79051.38
0.95348835;2;254;43;78740.16
0.95454544;2;255;44;78431.375
0.95454544;2;256;44;78125.0
0.95454544;2;257;44;77821.01
0.95454544;2;258;44;77519.38
0.95454544;2;259;44;77220.08
0.95454544;2;260;44;76923.08
0.95555556;2;261;45;76628.35
0.95555556;2;262;45;76335.875
0.95555556;2;263;45;76045.625
0.95555556;2;264;45;75757.58
0.95555556;2;265;45;75471.695
0.95555556;2;266;45;75187.97
0.95652175;2;267;46;74906.37
0.95652175;2;268;46;74626.87
0.95652175;2;269;46;74349.445
0.95652175;2;270;46;74074.07
0.95652175;2;271;46;73800.734
0.95652175;2;272;46;73529.414
0.9574468;2;273;47;73260.07
0.9574468;2;274;47;72992.7
0.9574468;2;275;47;72727.27
0.9574468;2;276;47;72463.766
0.9574468;2;277;47;72202.164
0.9574468;2;278;47;71942.445
0.9583333;2;279;48;71684.586
0.9583333;2;280;48;71428.57
0.9583333;2;281;48;71174.375
0.9583333;2;282;48;70921.984
0.9583333;2;283;48;70671.375
0.9583333;2;284;48;70422.54
0.9591837;2;285;49;70175.44
0.9591837;2;286;49;69930.07
0.9591837;2;287;49;69686.414
0.9591837;2;288;49;69444.445
0.9591837;2;289;49;69204.15
0.9591837;2;290;49;68965.516
0.96;2;291;50;68728.52
0.96;2;292;50;68493.15
0.96;2;293;50;68259.38
0.96;2;294;50;68027.21
0.96;2;295;50;67796.61
0.96;2;296;50;67567.57
0.9607843;2;297;51;67340.07
0.9607843;2;298;51;67114.09
0.9607843;2;299;51;66889.63
0.9607843;2;300;51;66666.664
0.14285715;3;1;7;2.0E7
0.2857143;3;2;7;1.0E7
0.42857143;3;3;7;6666666.5
0.5714286;3;4;7;5000000.0
0.5714286;3;5;7;4000000.0
0.5714286;3;6;7;3333333.2
0.5714286;3;7;7;2857142.8
0.5714286;3;8;7;2500000.0
0.5714286;3;9;7;2222222.2
0.5714286;3;10;7;2000000.0
0.5714286;3;11;7;1818181.9
0.5714286;3;12;7;1666666.6
0.5714286;3;13;7;1538461.5
0.5714286;3;14;7;1428571.4
0.5714286;3;15;7;1333333.4
0.5714286;3;16;7;1250000.0
0.5714286;3;17;7;1176470.6
0.5714286;3;18;7;1111111.1
0.5714286;3;19;7;1052631.6
0.5714286;3;20;7;1000000.0
0.5714286;3;21;7;952380.94
0.5714286;3;22;7;909090.94
0.5714286;3;23;7;869565.2
0.5714286;3;24;7;833333.3
0.5714286;3;25;7;800000.0
0.5714286;3;26;7;769230.75
0.5714286;3;27;7;740740.75
0.5714286;3;28;7;714285.7
0.5714286;3;29;7;689655.2
0.5714286;3;30;7;666666.7
0.5714286;3;31;7;645161.3
0.5714286;3;32;7;625000.0
0.5714286;3;33;7;606060.6
0.625;3;34;8;588235.3
0.625;3;35;8;571428.56
0.625;3;36;8;555555.56
0.625;3;37;8;540540.56
0.625;3;38;8;526315.8
0.625;3;39;8;512820.5
0.6666667;3;40;9;500000.0
0.6666667;3;41;9;487804.88
0.6666667;3;42;9;476190.47
0.6666667;3;43;9;465116.28
0.6666667;3;44;9;454545.47
0.6666667;3;45;9;444444.44
0.7;3;46;10;434782.6
0.7;3;47;10;425531.9
0.7;3;48;10;416666.66
0.7;3;49;10;408163.25
0.7;3;50;10;400000.0
0.7;3;51;10;392156.88
0.72727275;3;52;11;384615.38
0.72727275;3;53;11;377358.5
0.72727275;3;54;11;370370.38
0.72727275;3;55;11;363636.38
0.72727275;3;56;11;357142.84
0.72727275;3;57;11;350877.2
0.75;3;58;12;344827.6
0.75;3;59;12;338983.06
0.75;3;60;12;333333.34
0.75;3;61;12;327868.84
0.75;3;62;12;322580.66
0.75;3;63;12;317460.3
0.7692308;3;64;13;312500.0
0.7692308;3;65;13;307692.3
0.7692308;3;66;13;303030.3
0.7692308;3;67;13;298507.47
0.7692308;3;68;13;294117.66
0.7692308;3;69;13;289855.06
0.78571427;3;70;14;285714.28
0.78571427;3;71;14;281690.16
0.78571427;3;72;14;277777.78
0.78571427;3;73;14;273972.6
0.78571427;3;74;14;270270.28
0.78571427;3;75;14;266666.66
0.8;3;76;15;263157.9
0.8;3;77;15;259740.27
0.8;3;78;15;256410.25
0.8;3;79;15;253164.56
0.8;3;80;15;250000.0
0.8;3;81;15;246913.58
0.8125;3;82;16;243902.44
0.8125;3;83;16;240963.86
0.8125;3;84;16;238095.23
0.8125;3;85;16;235294.12
0.8125;3;86;16;232558.14
0.8125;3;87;16;229885.06
0.8235294;3;88;17;227272.73
0.8235294;3;89;17;224719.1
0.8235294;3;90;17;222222.22
0.8235294;3;91;17;219780.22
0.8235294;3;92;17;217391.3
0.8235294;3;93;17;215053.77
0.8333333;3;94;18;212765.95
0.8333333;3;95;18;210526.31
0.8333333;3;96;18;208333.33
0.8333333;3;97;18;206185.56
0.8333333;3;98;18;204081.62
0.8333333;3;99;18;202020.2
0.84210527;3;100;19;200000.0
0.84210527;3;101;19;198019.8
0.84210527;3;102;19;196078.44
0.84210527;3;103;19;194174.75
0.84210527;3;104;19;192307.69
0.84210527;3;105;19;190476.19
0.85;3;106;20;188679.25
0.85;3;107;20;186915.89
0.85;3;108;20;185185.19
0.85;3;109;20;183486.23
0.85;3;110;20;181818.19
0.85;3;111;20;180180.19
0.85714287;3;112;21;178571.42
0.85714287;3;113;21;176991.16
0.85714287;3;114;21;175438.6
0.85714287;3;115;21;173913.05
0.85714287;3;116;21;172413.8
0.85714287;3;117;21;170940.17
0.8636364;3;118;22;169491.53
0.8636364;3;119;22;168067.23
0.8636364;3;120;22;166666.67
0.8636364;3;121;22;165289.25
0.8636364;3;122;22;163934.42
0.8636364;3;123;22;162601.62
0.8695652;3;124;23;161290.33
0.8695652;3;125;23;160000.0
0.8695652;3;126;23;158730.16
0.8695652;3;127;23;157480.31
0.8695652;3;128;23;156250.0
0.8695652;3;129;23;155038.77
0.875;3;130;24;153846.16
0.875;3;131;24;152671.75
0.875;3;132;24;151515.16
0.875;3;133;24;150375.94
0.875;3;134;24;149253.73
0.875;3;135;24;148148.14
0.88;3;136;25;147058.83
0.88;3;137;25;145985.4
0.88;3;138;25;144927.53
0.88;3;139;25;143884.89
0.88;3;140;25;142857.14
0.88;3;141;25;141843.97
0.88461536;3;142;26;140845.08
0.88461536;3;143;26;139860.14
0.88461536;3;144;26;138888.89
0.88461536;3;145;26;137931.03
0.88461536;3;146;26;136986.3
0.88461536;3;147;26;136054.42
0.8888889;3;148;27;135135.14
0.8888889;3;149;27;134228.19
0.8888889;3;150;27;133333.33
0.8888889;3;151;27;132450.33
0.8888889;3;152;27;131578.95
0.8888889;3;153;27;130718.95
0.89285713;3;154;28;129870.13
0.89285713;3;155;28;129032.26
0.89285713;3;156;28;128205.125
0.89285713;3;157;28;127388.53
0.89285713;3;158;28;126582.28
0.89285713;3;159;28;125786.164
0.8965517;3;160;29;125000.0
0.8965517;3;161;29;124223.6
0.8965517;3;162;29;123456.79
0.8965517;3;163;29;122699.38
0.8965517;3;164;29;121951.22
0.8965517;3;165;29;121212.125
0.9;3;166;30;120481.93
0.9;3;167;30;119760.48
0.9;3;168;30;119047.62
0.9;3;169;30;118343.195
0.9;3;170;30;117647.06
0.9;3;171;30;116959.06
0.9032258;3;172;31;116279.07
0.9032258;3;173;31;115606.94
0.9032258;3;174;31;114942.53
0.9032258;3;175;31;114285.71
0.9032258;3;176;31;113636.37
0.9032258;3;177;31;112994.35
0.90625;3;178;32;112359.55
0.90625;3;179;32;111731.84
0.90625;3;180;32;111111.11
0.90625;3;181;32;110497.234
0.90625;3;182;32;109890.11
0.90625;3;183;32;109289.62
0.90909094;3;184;33;108695.65
0.90909094;3;185;33;108108.11
0.90909094;3;186;33;107526.88
0.90909094;3;187;33;106951.875
0.90909094;3;188;33;106382.98
0.90909094;3;189;33;105820.11
0.9117647;3;190;34;105263.16
0.9117647;3;191;34;104712.04
0.9117647;3;192;34;104166.664
0.9117647;3;193;34;103626.945
0.9117647;3;194;34;103092.78
0.9117647;3;195;34;102564.1
0.9142857;3;196;35;102040.81
0.9142857;3;197;35;101522.84
0.9142857;3;198;35;101010.1
0.9142857;3;199;35;100502.516
0.9142857;3;200;35;100000.0
0.9142857;3;201;35;99502.484
0.9166667;3;202;36;99009.9
0.9166667;3;203;36;98522.164
0.9166667;3;204;36;98039.22
0.9166667;3;205;36;97560.98
0.9166667;3;206;36;97087.375
0.9166667;3;207;36;96618.36
0.9189189;3;208;37;96153.84
0.9189189;3;209;37;95693.78
0.9189189;3;210;37;95238.09
0.9189189;3;211;37;94786.73
0.9189189;3;212;37;94339.625
0.9189189;3;213;37;93896.71
0.92105263;3;214;38;93457.945
0.92105263;3;215;38;93023.26
0.92105263;3;216;38;92592.59
0.92105263;3;217;38;92165.9
0.92105263;3;218;38;91743.12
0.9230769;3;219;39;91324.2
0.9230769;3;220;39;90909.09
0.9230769;3;221;39;90497.734
0.9230769;3;222;39;90090.09
0.9230769;3;223;39;89686.1
0.9230769;3;224;39;89285.71
0.9230769;3;225;39;88888.89
0.925;3;226;40;88495.58
0.925;3;227;40;88105.73
0.925;3;228;40;87719.3
0.925;3;229;40;87336.24
0.925;3;230;40;86956.52
0.9268293;3;231;41;86580.086
0.9268293;3;232;41;86206.9
0.9268293;3;233;41;85836.91
